Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
SAT - MID, 5/19/2012, 026, 8231, , , , , , ,
SAT - EVE, 5/19/2012, 171, 5115, , 12 19 36 37 48 49 $9.80 M/0, 500302, 10 13 18 34 35 $110000.00, , 8 13 35 46 51 +30 x-1 $100.00 M/0,
SUN - MID, 5/20/2012, 262, 7896, , , , , , ,
SUN - EVE, 5/20/2012, 281, 3544, , , , 12 19 21 25 29 $120000.00, , ,
MON - MID, 5/21/2012, 477, 7296, , , , , , ,
MON - EVE, 5/21/2012, 808, 2487, , 1 7 14 15 31 43 $10.00 M/0, 636148, 1 23 26 28 35 $130000.00, , ,
TUE - MID, 5/22/2012, 460, 5651, , , , , , ,
TUE - EVE, 5/22/2012, 847, 9512, , , , 4 10 24 27 36 $100000.00, 10 14 35 43 52 +16 x2 $16.00 M/0, ,
WED - MID, 5/23/2012, 465, 3967, , , , , , ,
WED - EVE, 5/23/2012, 462, 1622, , 1 15 31 35 36 45 $10.10 M/0, 781094, 7 13 20 36 37 $110000.00, , 4 7 26 53 59 +32 x-1 $110.00 M/0,
THU - MID, 5/24/2012, 124, 2625, , , , , , ,
THU - EVE, 5/24/2012, 227, 9611, , , , 5 7 12 18 19 $100000.00, , ,
FRI - MID, 5/25/2012, 202, 0723, , , , , , ,
FRI - EVE, 5/25/2012, 371, 9298, , , , 1 9 20 24 31 $110000.00, 9 15 21 40 54 +11 x4 $24.00 M/0, ,
SAT - MID, 5/26/2012, 371, 0082, , , , , , ,
SAT - EVE, 5/26/2012, 887, 4873, , 13 20 27 36 39 41 $10.30 M/0, 831751, 8 15 19 32 33 $100000.00, , 13 14 41 49 59 +14 x-1 $128.00 M/0,
SUN - MID, 5/27/2012, 240, 0550, , , , , , ,
SUN - EVE, 5/27/2012, 842, 6527, , , , 6 23 26 29 39 $110000.00, , ,
MON - MID, 5/28/2012, 015, 4394, , , , , , ,
MON - EVE, 5/28/2012, 847, 2106, , 7 23 25 27 28 33 $10.50 M/0, 770342, 12 18 22 30 35 $120000.00, , ,
TUE - MID, 5/29/2012, 822, 9956, , , , , , ,
TUE - EVE, 5/29/2012, 232, 5238, , , , 4 12 15 31 34 $130000.00, 2 14 29 53 55 +31 x3 $32.00 M/1, ,
WED - MID, 5/30/2012, 409, 5027, , , , , , ,
WED - EVE, 5/30/2012, 472, 8188, , 6 7 17 22 41 48 $10.60 M/0, 894688, 1 19 25 32 38 $145000.00, , 9 10 24 52 56 +14 x-1 $146.00 M/0,
THU - MID, 5/31/2012, 300, 6725, , , , , , ,
THU - EVE, 5/31/2012, 547, 5435, , , , 7 8 16 21 28 $192000.00, , ,
FRI - MID, 6/1/2012, 499, 0923, , , , , , ,
FRI - EVE, 6/1/2012, 006, 0114, , , , 1 2 3 24 27 $227000.00, 2 27 38 46 52 +45 x3 $12.00 M/0, ,
SAT - MID, 6/2/2012, 260, 7456, , , , , , ,
SAT - EVE, 6/2/2012, 090, 7341, , 20 26 34 39 40 42 $10.70 M/0, 871628, 4 8 27 28 34 $280000.00, , 9 10 17 29 45 +33 x-1 $164.00 M/0,
SUN - MID, 6/3/2012, 136, 9017, , , , , , ,
SUN - EVE, 6/3/2012, 422, 6802, , , , 5 12 15 28 38 $340000.00, , ,
MON - MID, 6/4/2012, 020, 4709, , , , , , ,
MON - EVE, 6/4/2012, 494, 9883, , 6 14 15 19 21 48 $10.90 M/0, 538763, 3 7 8 9 24 $390000.00, , ,
TUE - MID, 6/5/2012, 013, 4901, , , , , , ,
TUE - EVE, 6/5/2012, 920, 6504, , , , 4 11 12 34 39 $430000.00, 37 39 42 53 55 +22 x3 $14.00 M/0, ,
WED - MID, 6/6/2012, 986, 8228, , , , , , ,
WED - EVE, 6/6/2012, 400, 4206, , 7 10 15 18 32 40 $11.10 M/0, 320865, 9 12 22 23 35 $518000.00, , 19 30 33 48 59 +27 x-1 $177.00 M/0,
THU - MID, 6/7/2012, 252, 7685, , , , , , ,
THU - EVE, 6/7/2012, 823, 3354, , , , 25 27 30 31 32 $609000.00, , ,
FRI - MID, 6/8/2012, 125, 4660, , , , , , ,
FRI - EVE, 6/8/2012, 257, 6455, , , , 11 14 18 19 22 $100000.00, 4 9 34 40 48 +25 x3 $22.00 M/0, ,
SAT - MID, 6/9/2012, 043, 5616, , , , , , ,
SAT - EVE, 6/9/2012, 731, 9538, , 2 3 15 20 28 33 $11.20 M/0, 062486, 5 15 22 27 37 $100000.00, , 18 22 45 56 57 +27 x-1 $205.00 M/0,
SUN - MID, 6/10/2012, 144, 4606, , , , , , ,
SUN - EVE, 6/10/2012, 159, 6394, , , , 1 12 15 27 32 $110000.00, , ,
MON - MID, 6/11/2012, 208, 3972, , , , , , ,
MON - EVE, 6/11/2012, 942, 1202, , 3 22 27 31 47 48 $11.40 M/0, 940387, 6 7 17 27 39 $120000.00, , ,
TUE - MID, 6/12/2012, 867, 3138, , , , , , ,
TUE - EVE, 6/12/2012, 616, 3359, , , , 11 14 18 20 27 $130000.00, 2 9 17 34 50 +45 x4 $30.00 M/0, ,
WED - MID, 6/13/2012, 352, 9860, , , , , , ,
WED - EVE, 6/13/2012, 911, 2078, , 2 5 8 12 28 31 $11.50 M/0, 845436, 1 6 16 24 25 $140000.00, , 7 10 14 33 57 +18 x-1 $240.00 M/1,
THU - MID, 6/14/2012, 316, 4605, , , , , , ,
THU - EVE, 6/14/2012, 125, 7488, , , , 13 16 27 29 38 $100000.00, , ,
FRI - MID, 6/15/2012, 497, 4072, , , , , , ,
FRI - EVE, 6/15/2012, 288, 9695, , , , 6 12 21 27 37 $110000.00, 8 12 18 30 40 +4 x3 $39.00 M/0, ,
SAT - MID, 6/16/2012, 109, 1534, , , , , , ,
SAT - EVE, 6/16/2012, 239, 9711, , 4 8 17 36 46 48 $11.60 M/0, 473765, 2 4 22 32 33 $100000.00, , 8 14 15 16 27 +26 x-1 $40.00 M/0,
SUN - MID, 6/17/2012, 028, 4142, , , , , , ,
SUN - EVE, 6/17/2012, 773, 4343, , , , 5 16 19 32 35 $110000.00, , ,
MON - MID, 6/18/2012, 069, 5678, , , , , , ,
MON - EVE, 6/18/2012, 979, 7715, , 7 8 9 26 41 49 $11.80 M/0, 056606, 4 10 19 21 28 $120000.00, , ,
TUE - MID, 6/19/2012, 916, 3287, , , , , , ,
TUE - EVE, 6/19/2012, 447, 8162, , , , 7 9 14 29 33 $100000.00, 11 21 27 30 53 +11 x2 $47.00 M/0, ,
WED - MID, 6/20/2012, 443, 6977, , , , , , ,
WED - EVE, 6/20/2012, 181, 0784, , 3 8 20 28 29 49 $11.90 M/0, 924513, 5 7 22 25 33 $110000.00, , 11 17 29 56 57 +14 x-1 $50.00 M/0,
THU - MID, 6/21/2012, 625, 1110, , , , , , ,
THU - EVE, 6/21/2012, 572, 4576, , , , 1 4 7 14 35 $100000.00, , ,
FRI - MID, 6/22/2012, 519, 3960, , , , , , ,
FRI - EVE, 6/22/2012, 123, 3793, , , , 7 17 20 24 30 $110000.00, 10 16 19 32 36 +13 x3 $55.00 M/0, ,
SAT - MID, 6/23/2012, 085, 4405, , , , , , ,
SAT - EVE, 6/23/2012, 788, 3870, , 2 17 22 25 37 43 $12.00 M/0, 581383, 4 14 16 29 31 $120000.00, , 1 3 41 44 53 +30 x-1 $60.00 M/1,
SUN - MID, 6/24/2012, 491, 3139, , , , , , ,
SUN - EVE, 6/24/2012, 587, 1928, , , , 11 22 26 32 33 $130000.00, , ,
MON - MID, 6/25/2012, 497, 5929, , , , , , ,
MON - EVE, 6/25/2012, 841, 3613, , 18 24 30 37 43 47 $12.20 M/0, 399020, 2 12 18 26 30 $140000.00, , ,
TUE - MID, 6/26/2012, 304, 7489, , , , , , ,
TUE - EVE, 6/26/2012, 405, 1587, , , , 2 4 15 23 31 $165000.00, 3 16 23 35 36 +20 x4 $65.00 M/0, ,
WED - MID, 6/27/2012, 530, 6991, , , , , , ,
WED - EVE, 6/27/2012, 882, 1462, , 3 9 15 22 32 33 $12.40 M/0, 690930, 2 22 29 33 36 $100000.00, , 6 34 40 46 58 +6 x-1 $40.00 M/0,
THU - MID, 6/28/2012, 808, 0947, , , , , , ,
THU - EVE, 6/28/2012, 745, 1614, , , , 6 8 9 12 39 $110000.00, , ,
FRI - MID, 6/29/2012, 854, 0822, , , , , , ,
FRI - EVE, 6/29/2012, 119, 5507, , , , 2 8 13 21 23 $120000.00, 28 34 39 45 53 +34 x4 $75.00 M/0, ,
SAT - MID, 6/30/2012, 779, 3461, , , , , , ,
SAT - EVE, 6/30/2012, 805, 8440, , 2 33 35 44 45 49 $12.50 M/0, 603607, 8 11 17 23 27 $100000.00, , 7 15 20 41 44 +22 x-1 $50.00 M/0,
SUN - MID, 7/1/2012, 715, 9743, , , , , , ,
SUN - EVE, 7/1/2012, 260, 4480, , , , 2 4 16 20 31 $100000.00, , ,
MON - MID, 7/2/2012, 818, 1825, , , , , , ,
MON - EVE, 7/2/2012, 577, 8427, , 1 3 22 28 42 48 $12.70 M/0, 412612, 1 4 6 25 27 $110000.00, , ,
TUE - MID, 7/3/2012, 966, 6878, , , , , , ,
TUE - EVE, 7/3/2012, 845, 8795, , , , 11 20 24 35 39 $100000.00, 3 4 24 36 52 +45 x4 $86.00 M/1, ,
WED - MID, 7/4/2012, 755, 1453, , , , , , ,
WED - EVE, 7/4/2012, 503, 9930, , 1 3 7 15 29 40 $12.80 M/0, 551991, 2 3 4 5 34 $110000.00, , 14 19 35 39 56 +33 x-1 $60.00 M/0,
THU - MID, 7/5/2012, 231, 5397, , , , , , ,
THU - EVE, 7/5/2012, 431, 4718, , , , 1 17 18 24 30 $120000.00, , ,
FRI - MID, 7/6/2012, 047, 3592, , , , , , ,
FRI - EVE, 7/6/2012, 045, 7670, , , , 8 9 16 18 38 $130000.00, 20 23 28 35 39 +21 x3 $0.00 M/0, ,
SAT - MID, 7/7/2012, 808, 3493, , , , , , ,
SAT - EVE, 7/7/2012, 514, 6842, , 11 20 23 32 41 49 $12.90 M/0, 901683, 5 19 29 32 37 $140000.00, , 3 5 29 39 59 +29 x-1 $70.00 M/0,
SUN - MID, 7/8/2012, 675, 2665, , , , , , ,
SUN - EVE, 7/8/2012, 271, 1779, , , , 5 10 27 29 30 $150000.00, , ,
MON - MID, 7/9/2012, 139, 2922, , , , , , ,
MON - EVE, 7/9/2012, 022, 1373, , 11 17 20 21 27 36 $13.10 M/0, 847334, 13 19 25 32 33 $160000.00, , ,
TUE - MID, 7/10/2012, 763, 2108, , , , , , ,
TUE - EVE, 7/10/2012, 046, 5735, , , , 2 4 13 17 23 $206000.00, 3 11 19 23 36 +21 x4 $14.00 M/0, ,
WED - MID, 7/11/2012, 165, 1733, , , , , , ,
WED - EVE, 7/11/2012, 577, 4501, , 14 15 29 34 38 41 $13.20 M/0, 021035, 16 25 34 35 36 $100000.00, , 5 22 36 49 55 +23 x-1 $80.00 M/0,
THU - MID, 7/12/2012, 643, 8722, , , , , , ,
THU - EVE, 7/12/2012, 170, 4111, , , , 3 8 11 33 37 $110000.00, , ,
FRI - MID, 7/13/2012, 585, 7536, , , , , , ,
FRI - EVE, 7/13/2012, 721, 4154, , , , 2 22 25 31 32 $120000.00, 6 7 13 24 46 +34 x2 $21.00 M/0, ,
SAT - MID, 7/14/2012, 553, 9512, , , , , , ,
SAT - EVE, 7/14/2012, 899, 9533, , 8 10 11 33 35 49 $13.40 M/0, 555252, 4 7 18 22 30 $130000.00, , 4 16 32 37 46 +13 x-1 $90.00 M/0,
SUN - MID, 7/15/2012, 414, 3539, , , , , , ,
SUN - EVE, 7/15/2012, 177, 1978, , , , 3 17 20 27 28 $156000.00, , ,
MON - MID, 7/16/2012, 245, 1182, , , , , , ,
MON - EVE, 7/16/2012, 981, 2544, , 1 4 10 15 19 44 $13.60 M/0, 090108, 8 18 25 28 36 $184000.00, , ,
TUE - MID, 7/17/2012, 120, 0404, , , , , , ,
TUE - EVE, 7/17/2012, 133, 6433, , , , 7 8 12 30 31 $100000.00, 1 13 21 49 55 +17 x4 $28.00 M/0, ,
WED - MID, 7/18/2012, 322, 9989, , , , , , ,
WED - EVE, 7/18/2012, 920, 2283, , 17 30 33 42 43 46 $13.70 M/0, 478183, 3 8 16 18 22 $110000.00, , 2 5 20 23 57 +3 x-1 $100.00 M/0,
THU - MID, 7/19/2012, 936, 5423, , , , , , ,
THU - EVE, 7/19/2012, 054, 1798, , , , 5 15 19 25 30 $100000.00, , ,
FRI - MID, 7/20/2012, 894, 6297, , , , , , ,
FRI - EVE, 7/20/2012, 459, 7858, , , , 14 16 21 23 37 $110000.00, 2 44 48 50 52 +3 x3 $37.00 M/0, ,
SAT - MID, 7/21/2012, 779, 5472, , , , , , ,
SAT - EVE, 7/21/2012, 367, 6297, , 17 24 40 44 46 48 $13.80 M/0, 384166, 12 15 16 20 34 $120000.00, , 9 31 38 54 56 +20 x-1 $110.00 M/0,
SUN - MID, 7/22/2012, 763, 9458, , , , , , ,
SUN - EVE, 7/22/2012, 131, 9850, , , , 6 13 15 17 38 $130000.00, , ,
MON - MID, 7/23/2012, 102, 0165, , , , , , ,
MON - EVE, 7/23/2012, 024, 0365, , 20 23 26 30 37 40 $14.00 M/0, 588272, 3 12 31 35 39 $142000.00, , ,
TUE - MID, 7/24/2012, 968, 9841, , , , , , ,
TUE - EVE, 7/24/2012, 836, 4046, , , , 15 19 27 29 34 $185000.00, 5 9 38 46 51 +5 x4 $45.00 M/0, ,
WED - MID, 7/25/2012, 178, 4679, , , , , , ,
WED - EVE, 7/25/2012, 453, 1981, , 5 26 28 29 37 45 $14.20 M/0, 798081, 4 5 13 15 37 $226000.00, , 3 14 35 38 46 +16 x-1 $121.00 M/0,
THU - MID, 7/26/2012, 610, 2080, , , , , , ,
THU - EVE, 7/26/2012, 449, 8743, , , , 14 27 28 33 37 $100000.00, , ,
FRI - MID, 7/27/2012, 046, 6079, , , , , , ,
FRI - EVE, 7/27/2012, 172, 6120, , , , 16 27 36 37 38 $110000.00, 2 3 4 8 43 +26 x3 $52.00 M/1, ,
SAT - MID, 7/28/2012, 955, 1266, , , , , , ,
SAT - EVE, 7/28/2012, 779, 7919, , 4 21 35 41 43 44 $14.30 M/0, 457375, 6 11 24 28 35 $120000.00, , 5 6 13 36 50 +13 x-1 $139.00 M/0,
SUN - MID, 7/29/2012, 428, 0951, , , , , , ,
SUN - EVE, 7/29/2012, 162, 4822, , , , 2 3 6 15 31 $130000.00, , ,
MON - MID, 7/30/2012, 617, 3925, , , , , , ,
MON - EVE, 7/30/2012, 771, 1061, , 6 13 22 29 38 44 $14.50 M/0, 694302, 3 5 8 19 29 $143000.00, , ,
TUE - MID, 7/31/2012, 651, 2250, , , , , , ,
TUE - EVE, 7/31/2012, 567, 0331, , , , 2 8 10 26 31 $153000.00, 5 18 21 29 41 +37 x3 $12.00 M/0, ,
WED - MID, 8/1/2012, 146, 5499, , , , , , ,
WED - EVE, 8/1/2012, 019, 9909, , 7 19 36 44 47 49 $14.60 M/0, 762535, 5 9 34 35 39 $191000.00, , 3 16 48 56 58 +4 x-1 $158.00 M/0,
THU - MID, 8/2/2012, 910, 3500, , , , , , ,
THU - EVE, 8/2/2012, 709, 8791, , , , 5 8 12 13 31 $100000.00, , ,
FRI - MID, 8/3/2012, 416, 9701, , , , , , ,
FRI - EVE, 8/3/2012, 218, 8826, , , , 11 12 19 23 31 $100000.00, 2 10 13 38 46 +2 x3 $13.00 M/0, ,
SAT - MID, 8/4/2012, 157, 5038, , , , , , ,
SAT - EVE, 8/4/2012, 914, 6114, , 1 4 27 39 40 42 $14.80 M/0, 092788, 3 7 16 18 22 $110000.00, , 19 30 48 53 55 +18 x-1 $181.00 M/0,
SUN - MID, 8/5/2012, 859, 7615, , , , , , ,
SUN - EVE, 8/5/2012, 368, 6717, , , , 2 11 21 31 33 $120000.00, , ,
MON - MID, 8/6/2012, 619, 0567, , , , , , ,
MON - EVE, 8/6/2012, 640, 3749, , 13 16 24 25 27 36 $15.00 M/0, 464546, 1 7 8 25 27 $130000.00, , ,
TUE - MID, 8/7/2012, 802, 3907, , , , , , ,
TUE - EVE, 8/7/2012, 231, 1074, , , , 7 9 20 23 28 $140000.00, 30 32 33 42 48 +7 x4 $21.00 M/0, ,
WED - MID, 8/8/2012, 894, 6297, , , , , , ,
THU - MID, 8/9/2012, 017, 9426, , , , , , ,
THU - EVE, 8/9/2012, 675, 6367, , , , 18 19 23 24 29 $172000.00, , ,
FRI - MID, 8/10/2012, 057, 3660, , , , , , ,
FRI - EVE, 8/10/2012, 695, 6056, , , , 16 26 27 36 38 $100000.00, 10 18 36 38 44 +8 x4 $29.00 M/0, ,
SAT - MID, 8/11/2012, 788, 2250, , , , , , ,
SAT - EVE, 8/11/2012, 622, 1336, , 9 10 15 20 21 23 $15.20 M/0, 385820, 4 12 19 22 27 $110000.00, , 4 13 39 46 51 +1 x-1 $253.00 M/0,
SUN - MID, 8/12/2012, 649, 4223, 78163, , , , , ,
SUN - EVE, 8/12/2012, 499, 5422, 20851, , , 16 23 24 29 33 $100000.00, , ,
MON - MID, 8/13/2012, 714, 2361, 84165, , , , , ,
MON - EVE, 8/13/2012, 753, 4286, 93561, 17 33 35 37 41 47 $15.40 M/0, 989889, 5 19 21 22 31 $100000.00, , ,
TUE - MID, 8/14/2012, 909, 5880, 25081, , , , , ,
TUE - EVE, 8/14/2012, 987, 1579, 78557, , , 1 7 8 24 25 $110000.00, 15 23 34 39 55 +32 x4 $36.00 M/0, ,
WED - MID, 8/15/2012, 065, 5253, 87767, , , , , ,
WED - EVE, 8/15/2012, 845, 9856, 71250, 3 6 8 16 21 46 $15.50 M/0, 398796, 18 19 27 34 38 $120000.00, , 6 27 46 51 56 +21 x-1 $320.00 M/0,
THU - MID, 8/16/2012, 358, 3040, 00592, , , , , ,
THU - EVE, 8/16/2012, 193, 1170, 50465, , , 2 20 22 24 33 $130000.00, , ,
FRI - MID, 8/17/2012, 830, 8864, 26242, , , , , ,
FRI - EVE, 8/17/2012, 629, 2307, 92552, , , 4 20 24 26 36 $140000.00, 8 20 24 35 56 +24 x3 $45.00 M/0, ,
SAT - MID, 8/18/2012, 575, 9836, 92662, , , , , ,
SAT - EVE, 8/18/2012, 947, 8086, 64870, 5 14 17 25 34 36 $15.70 M/0, 832574, 5 6 10 14 15 $177000.00, , 14 26 41 55 59 +1 x-1 $40.00 M/0,
SUN - MID, 8/19/2012, 382, 9628, 23241, , , , , ,
SUN - EVE, 8/19/2012, 170, 2687, 50527, , , 2 4 6 30 39 $204000.00, , ,
MON - MID, 8/20/2012, 551, 1178, 44072, , , , , ,
MON - EVE, 8/20/2012, 806, 9219, 90882, 6 11 31 34 40 46 $15.90 M/0, 635932, 10 29 30 34 39 $240000.00, , ,
TUE - MID, 8/21/2012, 770, 2831, 29800, , , , , ,
TUE - EVE, 8/21/2012, 507, 9828, 35192, , , 1 27 31 32 36 $297000.00, 5 13 20 23 33 +30 x2 $55.00 M/0, ,
WED - MID, 8/22/2012, 764, 5468, 32508, , , , , ,
WED - EVE, 8/22/2012, 184, 8128, 84197, 2 9 10 28 31 41 $16.00 M/0, 670882, 4 8 14 15 25 $364000.00, , 22 29 31 47 55 +19 x-1 $50.00 M/0,
THU - MID, 8/23/2012, 774, 2479, 52393, , , , , ,
THU - EVE, 8/23/2012, 128, 1431, 53185, , , 9 12 19 30 32 $100000.00, , ,
FRI - MID, 8/24/2012, 489, 1244, 42270, , , , , ,
FRI - EVE, 8/24/2012, 325, 6729, 60268, , , 9 13 26 28 34 $110000.00, 25 34 45 46 49 +34 x2 $65.00 M/0, ,
SAT - MID, 8/25/2012, 388, 6210, 61082, , , , , ,
SAT - EVE, 8/25/2012, 859, 9858, 71699, 3 5 12 25 30 40 $16.10 M/0, 680816, 1 4 15 21 39 $100000.00, , 1 6 7 20 49 +23 x-1 $60.00 M/0,
SUN - MID, 8/26/2012, 069, 5636, 58332, , , , , ,
SUN - EVE, 8/26/2012, 606, 6882, 77816, , , 5 14 29 36 37 $110000.00, , ,
MON - MID, 8/27/2012, 695, 9364, 02801, , , , , ,
MON - EVE, 8/27/2012, 688, 6186, 27338, 2 4 9 21 24 29 $16.30 M/0, 349186, 1 12 16 29 31 $100000.00, , ,
TUE - MID, 8/28/2012, 581, 1803, 80222, , , , , ,
TUE - EVE, 8/28/2012, 650, 7621, 63094, , , 5 9 21 31 38 $110000.00, 4 9 40 45 50 +39 x4 $73.00 M/0, ,
WED - MID, 8/29/2012, 183, 6790, 83233, , , , , ,
WED - EVE, 8/29/2012, 175, 3485, 48315, 16 32 34 39 42 45 $16.40 M/0, 808208, 4 13 15 22 38 $120000.00, , 25 28 49 54 56 +28 x-1 $70.00 M/0,
THU - MID, 8/30/2012, 546, 3822, 12800, , , , , ,
THU - EVE, 8/30/2012, 524, 5506, 79889, , , 3 14 18 23 32 $130000.00, , ,
FRI - MID, 8/31/2012, 399, 4995, 48637, , , , , ,
FRI - EVE, 8/31/2012, 870, 4550, 42490, , , 14 15 18 21 25 $140000.00, 31 40 41 47 48 +45 x3 $83.00 M/0, ,
SAT - MID, 9/1/2012, 827, 7955, 66917, , , , , ,
SAT - EVE, 9/1/2012, 077, 0105, 87154, 14 21 28 29 40 49 $16.60 M/0, 739779, 2 3 8 30 34 $100000.00, , 8 11 21 44 49 +22 x-1 $80.00 M/0,
SUN - MID, 9/2/2012, 264, 6630, 08256, , , , , ,
SUN - EVE, 9/2/2012, 536, 8412, 30450, , , 1 4 7 16 34 $110000.00, , ,
MON - MID, 9/3/2012, 106, 5169, 56239, , , , , ,
MON - EVE, 9/3/2012, 019, 4889, 36190, 4 17 19 21 33 40 $16.80 M/0, 087293, 3 8 23 36 37 $100000.00, , ,
TUE - MID, 9/4/2012, 898, 8354, 26741, , , , , ,
TUE - EVE, 9/4/2012, 468, 6413, 21412, , , 22 23 25 31 39 $110000.00, 16 32 39 41 53 +16 x3 $93.00 M/0, ,
WED - MID, 9/5/2012, 835, 9581, 13614, , , , , ,
WED - EVE, 9/5/2012, 433, 7598, 14904, 24 25 27 32 37 38 $16.90 M/0, 335572, 7 11 13 19 27 $120000.00, , 4 19 26 42 51 +29 x-1 $90.00 M/0,
THU - MID, 9/6/2012, 054, 7206, 15762, , , , , ,
THU - EVE, 9/6/2012, 351, 4670, 67167, , , 2 8 18 20 25 $100000.00, , ,
FRI - MID, 9/7/2012, 839, 7661, 63314, , , , , ,
FRI - EVE, 9/7/2012, 001, 2223, 55046, , , 5 21 23 29 33 $110000.00, 15 32 38 42 46 +31 x4 $105.00 M/0, ,
SAT - MID, 9/8/2012, 617, 2367, 69889, , , , , ,
SAT - EVE, 9/8/2012, 045, 4442, 61658, 6 28 34 37 40 45 $17.00 M/0, 543928, 16 17 20 34 35 $120000.00, , 6 20 34 44 48 +29 x-1 $100.00 M/0,
SUN - MID, 9/9/2012, 044, 4094, 01659, , , , , ,
SUN - EVE, 9/9/2012, 590, 5125, 47008, , , 6 9 16 17 20 $130000.00, , ,
MON - MID, 9/10/2012, 200, 2152, 92061, , , , , ,
MON - EVE, 9/10/2012, 025, 1989, 51492, 2 7 30 32 42 49 $17.20 M/0, 159021, 4 7 15 24 31 $140000.00, , ,
TUE - MID, 9/11/2012, 775, 4898, 13559, , , , , ,
TUE - EVE, 9/11/2012, 388, 3112, 35762, , , 2 14 21 36 37 $100000.00, 5 11 20 33 36 +11 x3 $120.00 M/1, ,
WED - MID, 9/12/2012, 574, 8073, 01222, , , , , ,
WED - EVE, 9/12/2012, 137, 1565, 00440, 1 14 19 21 28 43 $17.40 M/0, 946567, 6 12 24 30 31 $110000.00, , 24 33 36 48 56 +6 x-1 $110.00 M/0,
THU - MID, 9/13/2012, 420, 9851, 76212, , , , , ,
THU - EVE, 9/13/2012, 791, 5523, 62620, , , 11 21 27 36 38 $120000.00, , ,
FRI - MID, 9/14/2012, 512, 7292, 15026, , , , , ,
FRI - EVE, 9/14/2012, 198, 8623, 26583, , , 3 6 15 19 37 $130000.00, 16 17 21 40 51 +20 x4 $12.00 M/0, ,
SAT - MID, 9/15/2012, 488, 5523, 03637, , , , , ,
SAT - EVE, 9/15/2012, 296, 5515, 43996, 3 15 20 26 30 42 $17.50 M/0, 206093, 4 13 26 32 35 $140000.00, , 3 20 26 43 48 +1 x-1 $125.00 M/0,
SUN - MID, 9/16/2012, 030, 5229, 88237, , , , , ,
SUN - EVE, 9/16/2012, 660, 3740, 95539, , , 1 7 15 29 32 $175000.00, , ,
MON - MID, 9/17/2012, 953, 9977, 39895, , , , , ,
MON - EVE, 9/17/2012, 029, 9881, 77217, 2 26 36 39 42 43 $17.70 M/0, 090695, 5 14 29 37 39 $100000.00, , ,
TUE - MID, 9/18/2012, 477, 9710, 30651, , , , , ,
TUE - EVE, 9/18/2012, 024, 3705, 66187, , , 11 23 36 38 39 $110000.00, 5 9 22 36 49 +36 x3 $15.00 M/1, ,
WED - MID, 9/19/2012, 747, 4729, 76746, , , , , ,
WED - EVE, 9/19/2012, 513, 0304, 25959, 3 10 15 25 30 40 $17.80 M/0, 832474, 4 7 23 25 34 $100000.00, , 1 5 8 39 50 +23 x-1 $149.00 M/0,
THU - MID, 9/20/2012, 623, 5258, 10231, , , , , ,
THU - EVE, 9/20/2012, 443, 5898, 64656, , , 19 26 27 28 39 $100000.00, , ,
FRI - MID, 9/21/2012, 690, 6105, 80097, , , , , ,
FRI - EVE, 9/21/2012, 230, 8766, 51483, , , 5 14 27 29 32 $110000.00, 3 13 14 46 55 +34 x4 $12.00 M/0, ,
SAT - MID, 9/22/2012, 553, 9798, 65793, , , , , ,
SAT - EVE, 9/22/2012, 252, 0789, 34373, 7 23 25 28 46 48 $18.00 M/0, 791974, 3 5 7 9 12 $120000.00, , 2 16 18 40 42 +33 x-1 $174.00 M/0,
SUN - MID, 9/23/2012, 724, 8555, 32887, , , , , ,
SUN - EVE, 9/23/2012, 011, 5051, 11012, , , 5 18 29 34 36 $100000.00, , ,
MON - MID, 9/24/2012, 280, 5910, 82653, , , , , ,
MON - EVE, 9/24/2012, 181, 9967, 82049, 6 10 14 27 30 42 $18.20 M/0, 680997, 19 20 29 36 37 $110000.00, , ,
TUE - MID, 9/25/2012, 943, 6388, 47226, , , , , ,
TUE - EVE, 9/25/2012, 009, 1211, 28041, , , 2 11 13 23 28 $120000.00, 7 8 23 50 51 +26 x3 $14.00 M/0, ,
WED - MID, 9/26/2012, 799, 7246, 67034, , , , , ,
WED - EVE, 9/26/2012, 011, 4783, 04383, 4 7 15 17 38 49 $18.30 M/0, 952678, 2 12 14 17 24 $130000.00, , 13 26 39 41 42 +10 x-1 $200.00 M/1,
THU - MID, 9/27/2012, 609, 0185, 45738, , , , , ,
THU - EVE, 9/27/2012, 553, 4615, 53723, , , 4 15 23 30 37 $140000.00, , ,
FRI - MID, 9/28/2012, 128, 1541, 18592, , , , , ,
FRI - EVE, 9/28/2012, 628, 9733, 19894, , , 9 14 15 22 23 $157000.00, 6 8 14 43 56 +28 x4 $21.00 M/0, ,
SAT - MID, 9/29/2012, 605, 2364, 84583, , , , , ,
SAT - EVE, 9/29/2012, 421, 1514, 37837, 6 8 35 37 45 49 $18.40 M/0, 235647, 6 7 31 34 38 $198000.00, , 14 18 28 29 57 +8 x-1 $40.00 M/0,
SUN - MID, 9/30/2012, 912, 2633, 22913, , , , , ,
SUN - EVE, 9/30/2012, 677, 5709, 09954, , , 7 22 23 32 37 $250000.00, , ,
MON - MID, 10/1/2012, 021, 6893, 88725, , , , , ,
MON - EVE, 10/1/2012, 352, 7574, 01214, 10 13 14 21 26 40 $18.60 M/0, 486258, 3 8 11 19 33 $294000.00, , ,
