Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
TUE - EVE, 9/17/2013, 192, 7949, 13472, , , 3 8 13 26 33 $130000.00, 6 15 27 31 39 +25 x2 $130.00 M/0, ,
WED - MID, 9/18/2013, 669, 7245, 88399, , , , , ,
WED - EVE, 9/18/2013, 424, 0370, 87226, 11 20 23 25 35 47 $46.40 M/0, 165629, 1 20 21 26 33 $100000.00, , 7 10 22 32 35 +19 x-1 $400.00 M/1,
THU - MID, 9/19/2013, 085, 9086, 88402, , , , , ,
THU - EVE, 9/19/2013, 847, 0984, 33625, , , 4 5 9 25 34 $100000.00, , ,
FRI - MID, 9/20/2013, 127, 9575, 32257, , , , , ,
FRI - EVE, 9/20/2013, 992, 7545, 28139, , , 6 16 20 22 30 $110000.00, 1 15 20 21 47 +34 x2 $145.00 M/0, ,
SAT - MID, 9/21/2013, 406, 0610, 29341, , , , , ,
SAT - EVE, 9/21/2013, 600, 6901, 78697, 13 20 23 27 36 37 $46.70 M/0, 040694, 18 19 20 22 37 $100000.00, , 12 17 45 54 58 +13 x-1 $40.00 M/0,
SUN - MID, 9/22/2013, 833, 7465, 78543, , , , , ,
SUN - EVE, 9/22/2013, 237, 8611, 67551, , , 5 7 9 29 39 $110000.00, , ,
MON - MID, 9/23/2013, 698, 0832, 64856, , , , , ,
MON - EVE, 9/23/2013, 682, 8052, 03916, 1 9 28 31 32 49 $46.90 M/0, 552716, 1 13 17 20 37 $120000.00, , ,
TUE - MID, 9/24/2013, 880, 5123, 41719, , , , , ,
TUE - EVE, 9/24/2013, 279, 3462, 97104, , , 6 7 9 16 27 $130000.00, 4 11 32 39 40 +33 x3 $160.00 M/0, ,
WED - MID, 9/25/2013, 059, 0955, 73295, , , , , ,
WED - EVE, 9/25/2013, 177, 6371, 18902, 1 3 5 32 34 38 $47.10 M/0, 571844, 8 23 28 32 33 $100000.00, , 2 7 17 49 53 +23 x-1 $50.00 M/0,
THU - MID, 9/26/2013, 029, 4126, 95865, , , , , ,
THU - EVE, 9/26/2013, 773, 5839, 56343, , , 7 12 13 27 39 $110000.00, , ,
FRI - MID, 9/27/2013, 717, 8711, 63617, , , , , ,
FRI - EVE, 9/27/2013, 176, 3253, 89245, , , 13 14 18 19 34 $120000.00, 9 23 27 49 51 +38 x2 $173.00 M/0, ,
SAT - MID, 9/28/2013, 483, 2605, 03886, , , , , ,
SAT - EVE, 9/28/2013, 657, 4722, 14925, 8 10 11 17 23 35 $47.30 M/0, 348201, 10 30 36 38 39 $130000.00, , 14 47 52 53 54 +5 x-1 $60.00 M/0,
SUN - MID, 9/29/2013, 405, 7915, 72048, , , , , ,
SUN - EVE, 9/29/2013, 731, 3710, 24620, , , 1 6 21 27 39 $146000.00, , ,
MON - MID, 9/30/2013, 930, 0695, 49696, , , , , ,
MON - EVE, 9/30/2013, 688, 9512, 91931, 3 6 19 33 39 40 $47.50 M/0, 946984, 1 13 14 16 27 $182000.00, , ,
TUE - MID, 10/1/2013, 444, 5545, 54785, , , , , ,
TUE - EVE, 10/1/2013, 101, 6247, 69713, , , 17 24 27 37 39 $221000.00, 7 10 30 37 53 +1 x3 $189.00 M/1, ,
WED - MID, 10/2/2013, 068, 5072, 72484, , , , , ,
WED - EVE, 10/2/2013, 653, 3074, 96632, 14 21 24 32 33 41 $47.70 M/0, 416159, 12 21 28 31 36 $267000.00, , 4 6 25 42 51 +17 x-1 $70.00 M/0,
THU - MID, 10/3/2013, 378, 8960, 39394, , , , , ,
THU - EVE, 10/3/2013, 877, 9319, 30013, , , 10 17 35 37 39 $100000.00, , ,
FRI - MID, 10/4/2013, 386, 5834, 25422, , , , , ,
FRI - EVE, 10/4/2013, 966, 1242, 97326, , , 6 18 20 34 36 $110000.00, 4 16 24 25 44 +5 x3 $12.00 M/0, ,
SAT - MID, 10/5/2013, 016, 4129, 62002, , , , , ,
SAT - EVE, 10/5/2013, 622, 0684, 92274, 2 27 32 33 41 45 $47.90 M/0, 595107, 3 15 26 28 37 $120000.00, , 11 12 17 39 40 +5 x-1 $86.00 M/0,
SUN - MID, 10/6/2013, 813, 1066, 59539, , , , , ,
SUN - EVE, 10/6/2013, 372, 1032, 73069, , , 2 14 27 34 39 $130000.00, , ,
MON - MID, 10/7/2013, 846, 0474, 54885, , , , , ,
MON - EVE, 10/7/2013, 779, 9713, 15736, 4 11 14 16 19 47 $48.20 M/0, 594209, 2 10 22 28 29 $154000.00, , ,
TUE - MID, 10/8/2013, 503, 5758, 03053, , , , , ,
TUE - EVE, 10/8/2013, 512, 7673, 23529, , , 7 12 16 23 38 $189000.00, 6 15 19 23 40 +5 x3 $14.00 M/0, ,
WED - MID, 10/9/2013, 991, 2196, 72038, , , , , ,
WED - EVE, 10/9/2013, 667, 3273, 03649, 11 12 14 18 45 49 $48.30 M/0, 870811, 5 9 11 13 14 $229000.00, , 3 9 19 33 38 +18 x-1 $108.00 M/0,
THU - MID, 10/10/2013, 715, 3603, 58229, , , , , ,
THU - EVE, 10/10/2013, 182, 5874, 14794, , , 3 7 9 12 28 $261000.00, , ,
FRI - MID, 10/11/2013, 025, 8479, 16599, , , , , ,
FRI - EVE, 10/11/2013, 433, 9848, 45527, , , 7 14 16 33 37 $100000.00, 3 27 37 45 48 +46 x4 $22.00 M/0, ,
SAT - MID, 10/12/2013, 123, 6437, 42487, , , , , ,
SAT - EVE, 10/12/2013, 605, 2773, 05639, 3 14 28 32 41 44 $48.60 M/0, 451535, 19 27 30 32 34 $110000.00, , 8 10 26 57 58 +4 x-1 $133.00 M/0,
SUN - MID, 10/13/2013, 360, 6425, 45819, , , , , ,
SUN - EVE, 10/13/2013, 229, 3569, 41897, , , 2 21 23 33 34 $120000.00, , ,
MON - MID, 10/14/2013, 586, 6103, 15755, , , , , ,
MON - EVE, 10/14/2013, 184, 0708, 01971, 4 5 9 17 18 31 $48.80 M/0, 980374, 2 3 12 26 31 $130000.00, , ,
TUE - MID, 10/15/2013, 895, 2065, 51484, , , , , ,
TUE - EVE, 10/15/2013, 458, 3512, 77591, , , 10 12 15 17 35 $100000.00, 4 23 30 43 50 +11 x4 $29.00 M/0, ,
WED - MID, 10/16/2013, 050, 1345, 04675, , , , , ,
WED - EVE, 10/16/2013, 131, 6960, 33095, 5 10 13 21 27 30 $48.90 M/0, 338442, 7 33 34 37 38 $110000.00, , 3 26 28 34 42 +28 x-1 $156.00 M/0,
THU - MID, 10/17/2013, 479, 9054, 84053, , , , , ,
THU - EVE, 10/17/2013, 439, 0761, 26058, , , 8 21 25 30 32 $120000.00, , ,
FRI - MID, 10/18/2013, 334, 9281, 46310, , , , , ,
FRI - EVE, 10/18/2013, 431, 2904, 56536, , , 5 6 7 20 29 $130000.00, 5 20 45 48 56 +1 x4 $37.00 M/0, ,
SAT - MID, 10/19/2013, 855, 9245, 79653, , , , , ,
SAT - EVE, 10/19/2013, 743, 6944, 95023, 6 18 26 38 48 49 $49.10 M/0, 290358, 6 16 18 24 35 $140000.00, , 9 33 54 56 57 +5 x-1 $186.00 M/0,
SUN - MID, 10/20/2013, 173, 8421, 46706, , , , , ,
SUN - EVE, 10/20/2013, 499, 2067, 45462, , , 3 11 17 28 39 $183000.00, , ,
MON - MID, 10/21/2013, 473, 8456, 77645, , , , , ,
MON - EVE, 10/21/2013, 177, 0532, 56800, 13 18 19 24 26 36 $49.40 M/0, 187389, 26 31 32 35 39 $214000.00, , ,
TUE - MID, 10/22/2013, 316, 3471, 56553, , , , , ,
TUE - EVE, 10/22/2013, 548, 7185, 76172, , , 3 5 15 18 20 $265000.00, 2 3 19 52 71 +14 x5 $55.00 M/0, ,
WED - MID, 10/23/2013, 946, 0043, 37568, , , , , ,
WED - EVE, 10/23/2013, 255, 8720, 69698, 4 14 19 40 41 42 $49.50 M/0, 366442, 4 17 33 34 39 $100000.00, , 3 23 31 34 47 +13 x-1 $216.00 M/1,
THU - MID, 10/24/2013, 105, 4800, 13381, , , , , ,
THU - EVE, 10/24/2013, 409, 8718, 65518, , , 24 28 32 37 38 $100000.00, , ,
FRI - MID, 10/25/2013, 552, 4559, 52044, , , , , ,
FRI - EVE, 10/25/2013, 864, 1084, 50758, , , 12 26 29 31 35 $110000.00, 6 16 45 54 60 +15 x2 $65.00 M/0, ,
SAT - MID, 10/26/2013, 524, 7485, 97738, , , , , ,
SAT - EVE, 10/26/2013, 445, 3144, 28967, 4 10 12 29 32 40 $49.70 M/0, 687960, 12 15 25 26 34 $120000.00, , 4 6 34 49 56 +29 x-1 $40.00 M/0,
SUN - MID, 10/27/2013, 353, 5587, 83225, , , , , ,
SUN - EVE, 10/27/2013, 249, 0554, 66251, , , 1 5 9 30 31 $130000.00, , ,
MON - MID, 10/28/2013, 635, 4176, 59981, , , , , ,
MON - EVE, 10/28/2013, 261, 7643, 59400, 19 21 23 34 37 47 $50.00 M/0, 516555, 2 6 9 16 35 $140000.00, , ,
TUE - MID, 10/29/2013, 144, 3055, 52179, , , , , ,
TUE - EVE, 10/29/2013, 479, 6968, 00116, , , 8 11 21 30 33 $172000.00, 20 33 50 53 54 +7 x3 $75.00 M/0, ,
WED - MID, 10/30/2013, 122, 7998, 40254, , , , , ,
WED - EVE, 10/30/2013, 758, 9566, 13482, 2 3 6 8 20 28 $50.20 M/0, 838019, 12 13 20 25 31 $210000.00, , 2 36 40 49 54 +10 x-1 $50.00 M/0,
THU - MID, 10/31/2013, 695, 4394, 09038, , , , , ,
THU - EVE, 10/31/2013, 560, 2689, 08684, , , 10 18 21 25 33 $253000.00, , ,
FRI - MID, 11/1/2013, 908, 0460, 30647, , , , , ,
FRI - EVE, 11/1/2013, 440, 5488, 54057, , , 5 8 19 24 32 $304000.00, 32 35 49 62 67 +1 x5 $87.00 M/0, ,
SAT - MID, 11/2/2013, 024, 0497, 79771, , , , , ,
SAT - EVE, 11/2/2013, 956, 6332, 15401, 1 4 12 25 30 44 $50.40 M/0, 646221, 2 4 19 33 38 $365000.00, , 13 23 24 27 40 +17 x-1 $60.00 M/0,
SUN - MID, 11/3/2013, 155, 9308, 54110, , , , , ,
SUN - EVE, 11/3/2013, 421, 4492, 12503, , , 1 18 21 34 39 $436000.00, , ,
MON - MID, 11/4/2013, 531, 0139, 19934, , , , , ,
MON - EVE, 11/4/2013, 221, 0112, 75649, 4 5 28 32 42 47 $50.60 M/0, 933926, 4 19 34 36 37 $509000.00, , ,
TUE - MID, 11/5/2013, 645, 3730, 46269, , , , , ,
TUE - EVE, 11/5/2013, 282, 5867, 90221, , , 7 15 22 33 34 $598000.00, 2 11 42 64 74 +2 x5 $99.00 M/0, ,
WED - MID, 11/6/2013, 929, 2461, 45599, , , , , ,
WED - EVE, 11/6/2013, 481, 9764, 05545, 22 26 32 40 42 43 $50.80 M/0, 793561, 4 13 17 18 24 $100000.00, , 1 5 10 15 49 +22 x-1 $70.00 M/0,
THU - MID, 11/7/2013, 224, 2861, 76910, , , , , ,
THU - EVE, 11/7/2013, 341, 6095, 97966, , , 10 14 16 20 31 $100000.00, , ,
FRI - MID, 11/8/2013, 782, 7950, 02335, , , , , ,
FRI - EVE, 11/8/2013, 381, 4467, 10593, , , 3 15 21 37 39 $110000.00, 41 42 51 57 65 +7 x2 $115.00 M/0, ,
SAT - MID, 11/9/2013, 707, 6069, 93236, , , , , ,
SAT - EVE, 11/9/2013, 461, 9259, 45383, 16 17 22 28 39 44 $51.10 M/0, 164093, 4 5 6 10 29 $120000.00, , 3 9 37 49 56 +32 x-1 $87.00 M/0,
SUN - MID, 11/10/2013, 879, 0320, 45021, , , , , ,
SUN - EVE, 11/10/2013, 486, 5774, 25637, , , 9 12 20 24 26 $130000.00, , ,
MON - MID, 11/11/2013, 439, 5800, 16084, , , , , ,
MON - EVE, 11/11/2013, 721, 8771, 30249, 2 20 26 30 40 42 $51.30 M/0, 792358, 5 7 19 27 35 $140000.00, , ,
TUE - MID, 11/12/2013, 224, 6191, 89575, , , , , ,
TUE - EVE, 11/12/2013, 480, 0775, 00277, , , 4 13 18 20 21 $150000.00, 20 30 32 42 71 +15 x5 $132.00 M/0, ,
WED - MID, 11/13/2013, 378, 6619, 76551, , , , , ,
WED - EVE, 11/13/2013, 812, 2306, 00216, 4 5 9 12 32 37 $51.50 M/0, 142276, 3 17 21 28 37 $182000.00, , 5 31 50 55 56 +9 x-1 $110.00 M/0,
THU - MID, 11/14/2013, 833, 3189, 08044, , , , , ,
THU - EVE, 11/14/2013, 236, 5272, 74159, , , 9 19 23 25 27 $222000.00, , ,
FRI - MID, 11/15/2013, 706, 9437, 65812, , , , , ,
FRI - EVE, 11/15/2013, 745, 2448, 26176, , , 16 18 22 25 37 $100000.00, 25 44 49 54 63 +8 x4 $149.00 M/0, ,
SAT - MID, 11/16/2013, 405, 9092, 11274, , , , , ,
SAT - EVE, 11/16/2013, 674, 8518, 44454, 3 7 8 25 29 38 $51.70 M/0, 123768, 14 17 21 23 36 $110000.00, , 10 29 37 44 59 +10 x-1 $130.00 M/1,
SUN - MID, 11/17/2013, 766, 8905, 30684, , , , , ,
SUN - EVE, 11/17/2013, 303, 9172, 16577, , , 1 6 9 10 20 $120000.00, , ,
MON - MID, 11/18/2013, 185, 0951, 25910, , , , , ,
MON - EVE, 11/18/2013, 652, 0307, 21814, 12 20 21 28 45 46 $52.00 M/0, 897936, 5 19 35 38 39 $130000.00, , ,
TUE - MID, 11/19/2013, 298, 5880, 50140, , , , , ,
TUE - EVE, 11/19/2013, 671, 2999, 72026, , , 3 8 13 16 18 $140000.00, 14 15 29 49 63 +2 x3 $165.00 M/0, ,
WED - MID, 11/20/2013, 280, 7270, 94777, , , , , ,
WED - EVE, 11/20/2013, 504, 7940, 06138, 13 17 22 25 28 47 $52.20 M/0, 581659, 17 20 25 26 29 $166000.00, , 4 18 23 32 45 +7 x-1 $40.00 M/0,
THU - MID, 11/21/2013, 725, 6363, 54177, , , , , ,
THU - EVE, 11/21/2013, 602, 2337, 59194, , , 9 15 28 29 36 $205000.00, , ,
FRI - MID, 11/22/2013, 190, 4939, 57690, , , , , ,
FRI - EVE, 11/22/2013, 509, 6298, 97608, , , 3 10 11 25 27 $257000.00, 17 23 35 36 44 +8 x3 $181.00 M/0, ,
SAT - MID, 11/23/2013, 562, 3687, 23889, , , , , ,
SAT - EVE, 11/23/2013, 835, 6852, 26364, 2 4 11 23 25 39 $52.40 M/0, 905102, 1 6 13 16 37 $100000.00, , 5 12 43 52 55 +10 x-1 $50.00 M/0,
SUN - MID, 11/24/2013, 597, 9289, 44993, , , , , ,
SUN - EVE, 11/24/2013, 893, 2761, 09342, , , 3 16 19 27 36 $110000.00, , ,
MON - MID, 11/25/2013, 619, 5768, 62875, , , , , ,
MON - EVE, 11/25/2013, 207, 5093, 93442, 5 6 29 38 41 45 $52.60 M/0, 966871, 12 15 18 20 22 $100000.00, , ,
TUE - MID, 11/26/2013, 208, 2562, 16470, , , , , ,
TUE - EVE, 11/26/2013, 792, 4235, 78162, , , 17 27 33 37 38 $110000.00, 27 44 59 74 75 +3 x5 $205.00 M/0, ,
WED - MID, 11/27/2013, 411, 1189, 64802, , , , , ,
WED - EVE, 11/27/2013, 952, 5708, 76915, 9 18 21 23 25 39 $52.80 M/0, 111971, 19 20 26 27 36 $120000.00, , 18 25 50 55 57 +17 x-1 $60.00 M/0,
THU - MID, 11/28/2013, 836, 7942, 79720, , , , , ,
THU - EVE, 11/28/2013, 364, 1105, 60099, , , 1 20 21 24 38 $130000.00, , ,
FRI - MID, 11/29/2013, 182, 7840, 92849, , , , , ,
FRI - EVE, 11/29/2013, 320, 5351, 53175, , , 11 19 20 24 28 $100000.00, 9 41 43 47 57 +5 x4 $230.00 M/0, ,
SAT - MID, 11/30/2013, 762, 5952, 37200, , , , , ,
SAT - EVE, 11/30/2013, 347, 4339, 37529, 4 7 10 29 33 34 $53.00 M/0, 440180, 12 20 34 38 39 $100000.00, , 5 26 44 45 57 +29 x-1 $70.00 M/0,
SUN - MID, 12/1/2013, 065, 9745, 95753, , , , , ,
SUN - EVE, 12/1/2013, 901, 4424, 89050, , , 11 13 14 35 37 $110000.00, , ,
MON - MID, 12/2/2013, 259, 3026, 35206, , , , , ,
MON - EVE, 12/2/2013, 104, 1447, 10710, 6 8 26 36 38 40 $53.30 M/0, 262520, 5 12 15 16 27 $120000.00, , ,
TUE - MID, 12/3/2013, 360, 5501, 37708, , , , , ,
TUE - EVE, 12/3/2013, 329, 8277, 85848, , , 15 20 21 24 30 $100000.00, 7 12 41 44 59 +3 x3 $291.00 M/0, ,
WED - MID, 12/4/2013, 229, 6150, 23347, , , , , ,
WED - EVE, 12/4/2013, 973, 6268, 96909, 10 21 26 34 45 47 $53.50 M/0, 512339, 8 9 14 27 37 $110000.00, , 6 9 11 31 44 +25 x-1 $81.00 M/0,
THU - MID, 12/5/2013, 165, 1172, 21606, , , , , ,
THU - EVE, 12/5/2013, 652, 4321, 73260, , , 4 9 19 30 34 $120000.00, , ,
FRI - MID, 12/6/2013, 748, 7193, 09355, , , , , ,
FRI - EVE, 12/6/2013, 606, 8292, 06269, , , 8 13 15 20 24 $130000.00, 11 29 44 63 64 +3 x3 $297.00 M/0, ,
SAT - MID, 12/7/2013, 325, 6408, 52587, , , , , ,
SAT - EVE, 12/7/2013, 822, 5728, 13782, 23 24 27 29 32 39 $53.70 M/0, 578177, 4 7 10 25 33 $140000.00, , 13 20 32 45 48 +17 x-1 $100.00 M/0,
SUN - MID, 12/8/2013, 471, 3052, 40454, , , , , ,
SUN - EVE, 12/8/2013, 645, 2008, 99835, , , 1 23 25 30 34 $163000.00, , ,
MON - MID, 12/9/2013, 262, 0551, 92544, , , , , ,
MON - EVE, 12/9/2013, 547, 0982, 23748, 5 7 32 39 41 44 $54.00 M/0, 744381, 5 6 34 35 39 $202000.00, , ,
TUE - MID, 12/10/2013, 171, 9334, 17111, , , , , ,
TUE - EVE, 12/10/2013, 426, 1986, 62814, , , 2 18 20 26 28 $100000.00, 5 12 22 41 65 +13 x2 $344.00 M/0, ,
WED - MID, 12/11/2013, 568, 8464, 90639, , , , , ,
WED - EVE, 12/11/2013, 384, 6016, 13820, 12 14 18 24 28 30 $54.20 M/0, 458308, 4 14 29 31 36 $110000.00, , 1 10 13 18 19 +27 x-1 $122.00 M/2,
THU - MID, 12/12/2013, 489, 0132, 39441, , , , , ,
THU - EVE, 12/12/2013, 539, 5454, 46307, , , 17 20 25 26 37 $100000.00, , ,
FRI - MID, 12/13/2013, 312, 2307, 18548, , , , , ,
FRI - EVE, 12/13/2013, 278, 5975, 06297, , , 12 19 33 34 35 $110000.00, 19 24 26 27 70 +12 x2 $425.00 M/0, ,
SAT - MID, 12/14/2013, 394, 0539, 85150, , , , , ,
SAT - EVE, 12/14/2013, 143, 2687, 44815, 9 26 27 32 36 43 $54.40 M/0, 587551, 2 9 11 30 33 $120000.00, , 14 25 32 33 41 +34 x-1 $40.00 M/0,
SUN - MID, 12/15/2013, 573, 2691, 59717, , , , , ,
SUN - EVE, 12/15/2013, 188, 0515, 62495, , , 8 17 20 31 32 $130000.00, , ,
MON - MID, 12/16/2013, 616, 4513, 01794, , , , , ,
MON - EVE, 12/16/2013, 632, 7767, 44012, 5 17 29 31 32 38 $54.70 M/0, 485816, 3 22 26 27 33 $144000.00, , ,
TUE - MID, 12/17/2013, 551, 5065, 08608, , , , , ,
TUE - EVE, 12/17/2013, 679, 2358, 68980, , , 2 4 17 33 39 $183000.00, 8 14 17 20 39 +7 x4 $636.00 M/2, ,
WED - MID, 12/18/2013, 281, 1481, 92045, , , , , ,
WED - EVE, 12/18/2013, 388, 3970, 28992, 1 9 12 24 29 39 $54.90 M/0, 470195, 9 16 27 28 32 $230000.00, , 7 24 37 39 40 +1 x-1 $50.00 M/0,
THU - MID, 12/19/2013, 819, 9732, 97338, , , , , ,
THU - EVE, 12/19/2013, 393, 0345, 61302, , , 24 30 32 34 39 $280000.00, , ,
FRI - MID, 12/20/2013, 789, 1910, 26159, , , , , ,
FRI - EVE, 12/20/2013, 052, 3550, 70786, , , 7 16 22 29 39 $342000.00, 3 4 31 49 57 +6 x2 $15.00 M/0, ,
SAT - MID, 12/21/2013, 593, 8651, 11729, , , , , ,
SAT - EVE, 12/21/2013, 105, 5598, 05245, 13 24 32 33 34 40 $55.10 M/0, 903563, 5 17 27 34 36 $412000.00, , 25 36 40 45 51 +8 x-1 $60.00 M/0,
SUN - MID, 12/22/2013, 175, 0049, 54654, , , , , ,
SUN - EVE, 12/22/2013, 803, 2568, 34296, , , 6 16 32 33 35 $488000.00, , ,
MON - MID, 12/23/2013, 074, 2935, 54783, , , , , ,
MON - EVE, 12/23/2013, 931, 7649, 67621, 2 9 17 26 37 38 $55.40 M/0, 255014, 8 9 15 17 37 $563000.00, , ,
TUE - MID, 12/24/2013, 863, 6484, 80812, , , , , ,
TUE - EVE, 12/24/2013, 423, 5967, 54049, , , 3 5 13 16 18 $100000.00, 23 34 53 58 73 +2 x3 $22.00 M/0, ,
WED - MID, 12/25/2013, 124, 5130, 61370, , , , , ,
WED - EVE, 12/25/2013, 022, 9583, 29900, 1 19 21 22 32 35 $55.60 M/0, 495393, 8 26 27 28 31 $110000.00, , 23 28 38 39 56 +32 x-1 $74.00 M/1,
THU - MID, 12/26/2013, 804, 2395, 95388, , , , , ,
THU - EVE, 12/26/2013, 029, 5723, 34920, , , 2 5 6 26 27 $120000.00, , ,
FRI - MID, 12/27/2013, 030, 7080, 31941, , , , , ,
FRI - EVE, 12/27/2013, 996, 7374, 37493, , , 2 20 21 30 34 $130000.00, 4 15 35 48 49 +11 x5 $35.00 M/0, ,
SAT - MID, 12/28/2013, 958, 0098, 53452, , , , , ,
SAT - EVE, 12/28/2013, 952, 4119, 44075, 20 24 26 34 45 47 $55.80 M/0, 923647, 2 4 16 17 37 $140000.00, , 8 35 44 51 56 +18 x-1 $40.00 M/0,
SUN - MID, 12/29/2013, 507, 5197, 52640, , , , , ,
SUN - EVE, 12/29/2013, 232, 5843, 09371, , , 2 11 18 34 35 $177000.00, , ,
MON - MID, 12/30/2013, 483, 6504, 31538, , , , , ,
MON - EVE, 12/30/2013, 154, 7635, 00308, 5 26 34 37 38 44 $56.10 M/0, 267292, 7 11 20 34 37 $219000.00, , ,
TUE - MID, 12/31/2013, 567, 9045, 03941, , , , , ,
TUE - EVE, 12/31/2013, 537, 9455, 53690, , , 2 5 13 22 25 $264000.00, 8 12 34 52 58 +8 x3 $47.00 M/0, ,
