Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
FRI - MID, 5/6/2016, 689, 1435, 12706, , , , , ,
FRI - EVE, 5/6/2016, 043, 9419, 25025, , , 7 10 13 15 18 $100000.00, 14 26 27 32 36 +7 x4 $138.00 M/0, ,
SAT - MID, 5/7/2016, 321, 6679, 20053, , , , , ,
SAT - EVE, 5/7/2016, 882, 5138, 59900, 6 7 12 13 25 42 $6.40 M/0, 659569, 4 8 29 30 37 $100000.00, , 5 25 26 44 66 +9 x2 $415.00 M/1,
SUN - MID, 5/8/2016, 302, 6950, 40971, , , , , ,
SUN - EVE, 5/8/2016, 372, 1465, 62373, , , 1 4 8 9 11 $110000.00, , ,
MON - MID, 5/9/2016, 251, 3503, 08835, , , , , ,
MON - EVE, 5/9/2016, 587, 6754, 48371, 5 8 14 25 36 37 $6.50 M/0, 522767, 11 21 26 34 36 $100000.00, , ,2 3 9 26 28 +170
TUE - MID, 5/10/2016, 283, 3930, 71763, , , , , ,
TUE - EVE, 5/10/2016, 937, 5873, 37812, , , 10 30 33 36 38 $100000.00, 12 22 46 56 74 +4 x3 $150.00 M/0, ,
WED - MID, 5/11/2016, 304, 0368, 14707, , , , , ,
WED - EVE, 5/11/2016, 639, 2741, 41343, 3 11 19 29 45 49 $6.60 M/0, 343772, 8 12 20 24 36 $110000.00, , 20 32 52 66 69 +23 x3 $40.00 M/0,
THU - MID, 5/12/2016, 084, 6617, 97844, , , , , ,
THU - EVE, 5/12/2016, 034, 2476, 37265, , , 22 29 30 31 36 $100000.00, , ,1 6 25 29 44 +80
FRI - MID, 5/13/2016, 102, 5750, 25908, , , , , ,
FRI - EVE, 5/13/2016, 067, 6823, 67953, , , 3 4 5 24 32 $100000.00, 20 21 38 54 66 +7 x4 $161.00 M/0, ,
SAT - MID, 5/14/2016, 664, 0893, 53889, , , , , ,
SAT - EVE, 5/14/2016, 541, 8342, 72912, 18 20 23 35 36 42 $6.70 M/0, 380393, 1 2 14 22 24 $100000.00, , 13 27 47 64 65 +9 x3 $50.00 M/0,
SUN - MID, 5/15/2016, 149, 0816, 79138, , , , , ,
SUN - EVE, 5/15/2016, 138, 0075, 41974, , , 3 16 17 21 33 $110000.00, , ,
MON - MID, 5/16/2016, 335, 4702, 85965, , , , , ,
MON - EVE, 5/16/2016, 746, 6900, 20101, 4 8 20 34 35 36 $6.80 M/0, 504157, 1 2 5 21 22 $120000.00, , ,20 29 30 42 44 +140
TUE - MID, 5/17/2016, 282, 2100, 13728, , , , , ,
TUE - EVE, 5/17/2016, 299, 3390, 66473, , , 9 21 24 30 39 $130000.00, 17 24 27 48 75 +6 x3 $174.00 M/0, ,
WED - MID, 5/18/2016, 415, 0423, 36448, , , , , ,
WED - EVE, 5/18/2016, 745, 0397, 97317, 13 27 29 34 39 42 $6.90 M/0, 594710, 7 10 16 28 29 $140000.00, , 23 25 39 54 67 +11 x3 $60.00 M/0,
THU - MID, 5/19/2016, 337, 7220, 20045, , , , , ,
THU - EVE, 5/19/2016, 863, 7473, 12703, , , 7 9 14 17 34 $159000.00, , ,4 13 24 28 30 +150
FRI - MID, 5/20/2016, 878, 4890, 76964, , , , , ,
FRI - EVE, 5/20/2016, 550, 5473, 40932, , , 1 3 25 34 37 $197000.00, 19 24 26 40 68 +8 x2 $187.00 M/0, ,
SAT - MID, 5/21/2016, 063, 2772, 68849, , , , , ,
SAT - EVE, 5/21/2016, 582, 4402, 63708, 14 25 35 41 44 45 $7.00 M/0, 730758, 10 17 18 33 37 $248000.00, , 5 7 9 23 32 +26 x4 $70.00 M/0,
SUN - MID, 5/22/2016, 064, 0549, 72502, , , , , ,
SUN - EVE, 5/22/2016, 947, 9435, 39248, , , 2 3 11 12 16 $308000.00, , ,
MON - MID, 5/23/2016, 205, 7727, 83402, , , , , ,
MON - EVE, 5/23/2016, 697, 7739, 13435, 18 19 20 30 45 48 $7.10 M/0, 043943, 14 24 27 29 39 $346000.00, , ,3 31 35 40 46 +90
TUE - MID, 5/24/2016, 223, 9903, 96555, , , , , ,
TUE - EVE, 5/24/2016, 885, 7121, 78807, , , 4 17 21 37 38 $419000.00, 11 50 51 70 75 +15 x4 $203.00 M/0, ,
WED - MID, 5/25/2016, 329, 9974, 22911, , , , , ,
WED - EVE, 5/25/2016, 752, 2947, 81727, 6 22 23 31 37 48 $7.20 M/0, 014753, 11 15 28 32 33 $495000.00, , 11 24 41 59 64 +15 x3 $80.00 M/0,
THU - MID, 5/26/2016, 361, 2365, 80026, , , , , ,
THU - EVE, 5/26/2016, 418, 9188, 45451, , , 1 2 4 9 29 $586000.00, , ,2 21 22 27 43 +60
FRI - MID, 5/27/2016, 434, 9900, 57001, , , , , ,
FRI - EVE, 5/27/2016, 989, 3594, 56612, , , 1 11 21 36 37 $656000.00, 18 41 50 68 70 +9 x3 $218.00 M/0, ,
SAT - MID, 5/28/2016, 057, 4047, 91371, , , , , ,
SAT - EVE, 5/28/2016, 591, 9550, 84420, 7 9 21 30 41 42 $7.30 M/0, 737265, 9 18 23 27 30 $100000.00, , 6 33 34 58 59 +12 x2 $90.00 M/0,
SUN - MID, 5/29/2016, 173, 6248, 02249, , , , , ,
SUN - EVE, 5/29/2016, 179, 5179, 86241, , , 13 15 29 30 31 $100000.00, , ,
MON - MID, 5/30/2016, 746, 4531, 80640, , , , , ,
MON - EVE, 5/30/2016, 079, 5198, 42530, 5 36 39 41 46 49 $7.40 M/0, 770634, 7 9 24 26 38 $110000.00, , ,2 6 26 34 36 +130
TUE - MID, 5/31/2016, 340, 2332, 63265, , , , , ,
TUE - EVE, 5/31/2016, 314, 5833, 23127, , , 4 20 21 34 38 $120000.00, 9 31 34 41 49 +8 x5 $235.00 M/0, ,
WED - MID, 6/1/2016, 149, 7052, 10115, , , , , ,
WED - EVE, 6/1/2016, 824, 7045, 90538, 2 24 29 31 42 43 $7.50 M/0, 543983, 5 12 25 26 34 $130000.00, , 23 30 33 40 69 +12 x5 $100.00 M/0,
THU - MID, 6/2/2016, 645, 1019, 20147, , , , , ,
THU - EVE, 6/2/2016, 908, 9318, 49153, , , 14 16 19 21 22 $100000.00, , ,11 19 36 37 42 +100
FRI - MID, 6/3/2016, 898, 3849, 00173, , , , , ,
FRI - EVE, 6/3/2016, 914, 4009, 97533, , , 4 10 28 31 32 $110000.00, 32 54 65 66 71 +10 x3 $251.00 M/0, ,
SAT - MID, 6/4/2016, 959, 4049, 60963, , , , , ,
SAT - EVE, 6/4/2016, 573, 6852, 91723, 2 11 17 18 28 46 $7.60 M/0, 772364, 3 12 15 25 34 $120000.00, , 16 20 22 43 64 +17 x2 $110.00 M/0,
SUN - MID, 6/5/2016, 820, 8987, 47222, , , , , ,
SUN - EVE, 6/5/2016, 171, 1380, 40164, , , 2 20 22 23 24 $130000.00, , ,
MON - MID, 6/6/2016, 743, 2793, 89671, , , , , ,
MON - EVE, 6/6/2016, 889, 9887, 53301, 2 3 12 17 25 37 $7.70 M/0, 384702, 3 7 15 28 35 $100000.00, , ,7 9 22 25 37 +80
TUE - MID, 6/7/2016, 741, 1659, 47940, , , , , ,
TUE - EVE, 6/7/2016, 737, 5364, 29274, , , 8 10 11 17 28 $110000.00, 25 48 51 65 72 +4 x4 $260.00 M/0, ,
WED - MID, 6/8/2016, 607, 5840, 83677, , , , , ,
WED - EVE, 6/8/2016, 510, 6532, 32076, 15 17 21 37 39 46 $7.80 M/0, 380392, 2 3 6 15 34 $120000.00, , 12 25 37 60 69 +20 x3 $123.00 M/0,
THU - MID, 6/9/2016, 114, 1162, 90426, , , , , ,
THU - EVE, 6/9/2016, 391, 7481, 95208, , , 5 20 28 30 33 $130000.00, , ,2 7 25 36 40 +40
FRI - MID, 6/10/2016, 569, 7645, 08170, , , , , ,
FRI - EVE, 6/10/2016, 810, 9254, 05146, , , 6 11 14 15 26 $140000.00, 34 61 66 67 68 +7 x5 $280.00 M/0, ,
SAT - MID, 6/11/2016, 638, 5480, 61763, , , , , ,
SAT - EVE, 6/11/2016, 413, 6472, 81292, 3 9 14 22 30 48 $7.90 M/0, 911436, 1 19 22 24 37 $154000.00, , 20 27 36 41 58 +7 x2 $141.00 M/0,
SUN - MID, 6/12/2016, 517, 5037, 15837, , , , , ,
SUN - EVE, 6/12/2016, 017, 0249, 16903, , , 5 18 22 26 33 $199000.00, , ,
MON - MID, 6/13/2016, 942, 6226, 88510, , , , , ,
MON - EVE, 6/13/2016, 959, 1333, 32324, 3 13 16 19 23 28 $8.00 M/0, 560287, 20 26 29 35 38 $100000.00, , ,1 4 21 34 37 +70
TUE - MID, 6/14/2016, 358, 7954, 78294, , , , , ,
TUE - EVE, 6/14/2016, 874, 0700, 52706, , , 9 10 13 25 36 $110000.00, 36 37 38 52 62 +6 x5 $293.00 M/0, ,
WED - MID, 6/15/2016, 259, 1469, 13656, , , , , ,
WED - EVE, 6/15/2016, 328, 3165, 80290, 12 14 19 23 34 40 $8.10 M/0, 278080, 13 17 18 26 28 $120000.00, , 4 22 24 31 33 +10 x2 $153.00 M/0,
THU - MID, 6/16/2016, 001, 8852, 50462, , , , , ,
THU - EVE, 6/16/2016, 683, 0154, 45734, , , 8 14 15 35 36 $130000.00, , ,8 12 20 33 45 +150
FRI - MID, 6/17/2016, 956, 4181, 20944, , , , , ,
FRI - EVE, 6/17/2016, 619, 5909, 69061, , , 4 14 25 35 37 $147000.00, 20 23 30 44 59 +9 x5 $310.00 M/0, ,
SAT - MID, 6/18/2016, 712, 3019, 04645, , , , , ,
SAT - EVE, 6/18/2016, 565, 3112, 27527, 10 18 27 37 39 44 $8.20 M/0, 035745, 8 20 21 24 34 $193000.00, , 2 23 41 53 63 +11 x2 $169.00 M/0,
SUN - MID, 6/19/2016, 613, 4660, 51648, , , , , ,
SUN - EVE, 6/19/2016, 923, 3081, 61744, , , 8 18 27 32 34 $100000.00, , ,
MON - MID, 6/20/2016, 801, 8843, 27767, , , , , ,
MON - EVE, 6/20/2016, 420, 3970, 12282, 6 11 23 28 30 49 $8.30 M/0, 270416, 19 23 32 35 36 $100000.00, , ,3 25 38 45 46 +70
TUE - MID, 6/21/2016, 541, 3859, 90704, , , , , ,
TUE - EVE, 6/21/2016, 431, 2076, 22118, , , 1 9 13 14 19 $110000.00, 6 13 21 49 50 +10 x5 $333.00 M/0, ,
WED - MID, 6/22/2016, 955, 9235, 49898, , , , , ,
WED - EVE, 6/22/2016, 289, 2520, 40602, 6 17 19 22 33 35 $8.40 M/0, 621376, 9 11 31 32 35 $100000.00, , 14 40 42 43 52 +17 x3 $184.00 M/0,
THU - MID, 6/23/2016, 505, 5997, 81389, , , , , ,
THU - EVE, 6/23/2016, 811, 5455, 84420, , , 14 21 22 24 36 $110000.00, , ,6 9 19 31 42 +180
FRI - MID, 6/24/2016, 523, 1154, 76102, , , , , ,
FRI - EVE, 6/24/2016, 890, 0688, 34602, , , 5 16 21 28 29 $120000.00, 11 14 54 57 63 +11 x5 $363.00 M/0, ,
SAT - MID, 6/25/2016, 959, 0850, 95581, , , , , ,
SAT - EVE, 6/25/2016, 945, 8772, 58422, 4 12 16 23 31 37 $8.50 M/0, 656326, 4 7 13 29 36 $130000.00, , 3 27 36 56 69 +25 x2 $203.00 M/0,
SUN - MID, 6/26/2016, 454, 4873, 76681, , , , , ,
SUN - EVE, 6/26/2016, 032, 4346, 70033, , , 4 21 28 29 38 $140000.00, , ,
MON - MID, 6/27/2016, 908, 4941, 64666, , , , , ,
MON - EVE, 6/27/2016, 415, 3556, 66491, 4 6 15 18 44 45 $8.60 M/0, 666146, 6 10 23 37 38 $168000.00, , ,8 9 13 32 46 +20
TUE - MID, 6/28/2016, 833, 5420, 75217, , , , , ,
TUE - EVE, 6/28/2016, 333, 7323, 31503, , , 2 3 12 24 28 $212000.00, 15 17 20 35 55 +7 x2 $390.00 M/0, ,
WED - MID, 6/29/2016, 417, 0705, 93436, , , , , ,
WED - EVE, 6/29/2016, 153, 8250, 67687, 5 23 28 43 48 49 $8.70 M/0, 708425, 5 14 18 29 33 $244000.00, , 23 29 37 60 64 +6 x2 $222.00 M/0,
THU - MID, 6/30/2016, 113, 9557, 22465, , , , , ,
THU - EVE, 6/30/2016, 431, 8797, 56173, , , 3 11 26 32 33 $100000.00, , ,11 27 29 36 39 +110
FRI - MID, 7/1/2016, 531, 0277, 09099, , , , , ,
FRI - EVE, 7/1/2016, 964, 4952, 63965, , , 4 21 25 28 31 $110000.00, 20 41 42 45 49 +14 x2 $415.00 M/0, ,
SAT - MID, 7/2/2016, 453, 8181, 93704, , , , , ,
SAT - EVE, 7/2/2016, 709, 7029, 05640, 6 17 24 28 48 49 $8.80 M/0, 779629, 4 6 10 15 22 $120000.00, , 10 34 39 59 63 +4 x2 $243.00 M/0,
SUN - MID, 7/3/2016, 541, 7616, 39383, , , , , ,
SUN - EVE, 7/3/2016, 005, 5165, 15783, , , 4 8 12 20 29 $100000.00, , ,
MON - MID, 7/4/2016, 020, 8273, 01605, , , , , ,
MON - EVE, 7/4/2016, 603, 6021, 25744, 5 16 24 29 36 45 $9.00 M/0, 490176, 6 15 21 28 29 $100000.00, , ,8 31 34 44 48 +70
TUE - MID, 7/5/2016, 318, 8594, 84316, , , , , ,
TUE - EVE, 7/5/2016, 149, 9829, 99110, , , 18 21 23 29 38 $100000.00, 29 46 53 64 73 +10 x5 $454.00 M/0, ,
WED - MID, 7/6/2016, 613, 2082, 89649, , , , , ,
WED - EVE, 7/6/2016, 793, 4029, 69916, 3 4 16 18 23 27 $9.10 M/0, 120730, 1 3 12 24 34 $110000.00, , 2 24 31 57 66 +18 x3 $257.00 M/0,
THU - MID, 7/7/2016, 057, 0979, 09591, , , , , ,
THU - EVE, 7/7/2016, 042, 7982, 71682, , , 11 12 16 31 33 $100000.00, , ,4 15 18 21 45 +100
FRI - MID, 7/8/2016, 438, 5793, 09813, , , , , ,
FRI - EVE, 7/8/2016, 635, 8547, 41854, , , 9 11 18 24 26 $100000.00, 8 19 20 55 73 +5 x2 $540.00 M/1, ,
SAT - MID, 7/9/2016, 663, 4723, 68327, , , , , ,
SAT - EVE, 7/9/2016, 222, 3987, 12253, 8 18 27 32 44 49 $9.20 M/0, 957875, 4 11 17 19 36 $110000.00, , 10 28 32 61 64 +12 x3 $288.00 M/0,
SUN - MID, 7/10/2016, 104, 6522, 76563, , , , , ,
SUN - EVE, 7/10/2016, 211, 0234, 53957, , , 12 14 21 26 36 $100000.00, , ,
MON - MID, 7/11/2016, 363, 7092, 87215, , , , , ,
MON - EVE, 7/11/2016, 532, 9967, 14006, 5 15 18 33 37 44 $9.40 M/0, 540090, 9 13 21 24 30 $110000.00, , ,3 6 17 18 43 +90
TUE - MID, 7/12/2016, 138, 8267, 46658, , , , , ,
TUE - EVE, 7/12/2016, 113, 0365, 64371, , , 12 26 27 34 38 $120000.00, 6 8 22 46 68 +4 x4 $15.00 M/0, ,
WED - MID, 7/13/2016, 123, 8531, 40628, , , , , ,
WED - EVE, 7/13/2016, 058, 7023, 97000, 12 13 15 16 44 45 $9.50 M/0, 538805, 15 16 29 33 34 $130000.00, , 3 15 29 54 57 +10 x3 $311.00 M/0,
THU - MID, 7/14/2016, 195, 6697, 69529, , , , , ,
THU - EVE, 7/14/2016, 050, 3359, 09417, , , 11 18 21 26 27 $141000.00, , ,25 27 30 43 48 +50
FRI - MID, 7/15/2016, 751, 4087, 78155, , , , , ,
FRI - EVE, 7/15/2016, 010, 6089, 11857, , , 4 10 25 29 37 $100000.00, 16 51 52 56 58 +4 x2 $20.00 M/0, ,
SAT - MID, 7/16/2016, 492, 1815, 77712, , , , , ,
SAT - EVE, 7/16/2016, 733, 4908, 35278, 10 21 28 34 40 44 $9.60 M/0, 974390, 1 19 22 31 32 $110000.00, , 11 17 40 50 62 +26 x2 $333.00 M/0,
SUN - MID, 7/17/2016, 337, 6369, 89281, , , , , ,
SUN - EVE, 7/17/2016, 013, 2938, 46935, , , 2 3 9 14 38 $120000.00, , ,
MON - MID, 7/18/2016, 474, 9843, 41697, , , , , ,
MON - EVE, 7/18/2016, 816, 3739, 62327, 1 11 18 28 31 36 $9.70 M/0, 480384, 4 11 13 31 32 $130000.00, , ,3 4 10 17 41 +170
TUE - MID, 7/19/2016, 324, 5422, 60102, , , , , ,
TUE - EVE, 7/19/2016, 651, 6622, 71399, , , 13 14 25 28 31 $100000.00, 3 34 54 65 66 +4 x5 $25.00 M/1, ,
WED - MID, 7/20/2016, 697, 5649, 72917, , , , , ,
WED - EVE, 7/20/2016, 546, 5818, 44483, 3 7 17 20 21 35 $9.80 M/0, 764793, 2 15 22 24 31 $110000.00, , 6 25 35 58 66 +5 x2 $361.00 M/0,
THU - MID, 7/21/2016, 542, 2343, 41679, , , , , ,
THU - EVE, 7/21/2016, 143, 2199, 33824, , , 3 19 22 23 32 $120000.00, , ,3 27 36 43 46 +120
FRI - MID, 7/22/2016, 988, 9454, 27365, , , , , ,
FRI - EVE, 7/22/2016, 488, 1472, 86853, , , 10 20 24 26 36 $130000.00, 8 24 25 26 30 +7 x4 $15.00 M/2, ,
SAT - MID, 7/23/2016, 710, 9751, 51470, , , , , ,
SAT - EVE, 7/23/2016, 873, 5994, 93228, 3 4 25 26 34 49 $9.90 M/0, 254881, 8 15 30 32 33 $140000.00, , 5 7 23 35 39 +11 x2 $390.00 M/0,
SUN - MID, 7/24/2016, 995, 0085, 00461, , , , , ,
SUN - EVE, 7/24/2016, 553, 3408, 62290, , , 7 11 14 18 20 $182000.00, , ,
MON - MID, 7/25/2016, 692, 4562, 39551, , , , , ,
MON - EVE, 7/25/2016, 977, 1063, 96935, 2 25 31 33 37 43 $10.10 M/0, 734545, 17 19 29 37 38 $100000.00, , ,15 20 32 36 47 +50
TUE - MID, 7/26/2016, 806, 7927, 23122, , , , , ,
TUE - EVE, 7/26/2016, 570, 9779, 60492, , , 14 15 21 23 31 $110000.00, 1 4 31 36 54 +9 x3 $15.00 M/0, ,
WED - MID, 7/27/2016, 490, 5401, 52975, , , , , ,
WED - EVE, 7/27/2016, 565, 0344, 32829, 17 21 32 37 41 45 $10.20 M/0, 946873, 5 7 16 18 20 $120000.00, , 10 47 50 65 68 +24 x2 $422.00 M/0,
THU - MID, 7/28/2016, 313, 0244, 97118, , , , , ,
THU - EVE, 7/28/2016, 772, 1023, 71654, , , 3 8 24 34 37 $130000.00, , ,12 29 33 38 45 +140
FRI - MID, 7/29/2016, 823, 6585, 36226, , , , , ,
FRI - EVE, 7/29/2016, 587, 1538, 82652, , , 6 16 27 28 35 $140000.00, 11 16 19 31 48 +4 x5 $20.00 M/0, ,
SAT - MID, 7/30/2016, 218, 2591, 82043, , , , , ,
SAT - EVE, 7/30/2016, 795, 6439, 26074, 3 16 20 33 37 38 $10.30 M/0, 608710, 1 18 33 34 36 $169000.00, , 11 17 21 23 32 +5 x2 $478.00 M/1,
SUN - MID, 7/31/2016, 660, 9349, 28299, , , , , ,
SUN - EVE, 7/31/2016, 052, 6729, 40865, , , 6 8 9 33 36 $223000.00, , ,
MON - MID, 8/1/2016, 721, 2461, 80051, , , , , ,
MON - EVE, 8/1/2016, 285, 4025, 88919, 1 2 5 7 32 42 $10.50 M/0, 879312, 2 11 14 29 38 $264000.00, , ,7 17 24 29 45 +141
TUE - MID, 8/2/2016, 691, 5304, 69264, , , , , ,
TUE - EVE, 8/2/2016, 191, 5351, 05379, , , 5 10 18 23 34 $100000.00, 3 12 36 54 70 +12 x5 $25.00 M/0, ,
WED - MID, 8/3/2016, 940, 4415, 38506, , , , , ,
WED - EVE, 8/3/2016, 560, 7781, 66790, 1 9 25 35 39 40 $10.60 M/0, 446482, 5 17 27 37 38 $110000.00, , 9 11 27 66 67 +2 x3 $40.00 M/0,
THU - MID, 8/4/2016, 992, 5679, 00805, , , , , ,
THU - EVE, 8/4/2016, 638, 8941, 58911, , , 4 15 23 27 32 $120000.00, , ,12 20 37 47 48 +20
FRI - MID, 8/5/2016, 461, 8569, 24930, , , , , ,
FRI - EVE, 8/5/2016, 345, 4773, 02051, , , 1 6 11 19 32 $130000.00, 5 18 28 54 74 +6 x4 $30.00 M/0, ,
SAT - MID, 8/6/2016, 300, 2034, 55902, , , , , ,
SAT - EVE, 8/6/2016, 580, 7111, 24617, 19 31 32 37 40 48 $10.70 M/0, 809280, 1 10 13 14 29 $140000.00, , 20 33 36 47 52 +12 x3 $52.00 M/0,
SUN - MID, 8/7/2016, 631, 9409, 28936, , , , , ,
SUN - EVE, 8/7/2016, 616, 5933, 92573, , , 1 4 7 11 29 $164000.00, , ,
MON - MID, 8/8/2016, 031, 1366, 08435, , , , , ,
MON - EVE, 8/8/2016, 615, 9903, 52880, 4 5 23 30 31 42 $10.90 M/0, 599896, 5 12 13 14 19 $100000.00, , ,20 29 31 33 40 +100
TUE - MID, 8/9/2016, 667, 7175, 49463, , , , , ,
TUE - EVE, 8/9/2016, 120, 6671, 94873, , , 6 26 27 29 35 $110000.00, 12 19 20 44 66 +1 x5 $38.00 M/0, ,
WED - MID, 8/10/2016, 337, 8804, 10631, , , , , ,
WED - EVE, 8/10/2016, 371, 6858, 28960, 3 6 8 17 29 42 $11.00 M/1, 290309, 3 18 19 21 23 $120000.00, , 23 56 61 64 67 +12 x5 $67.00 M/0,
THU - MID, 8/11/2016, 990, 2233, 01696, , , , , ,
THU - EVE, 8/11/2016, 552, 1431, 60032, , , 11 19 21 23 34 $130000.00, , ,14 31 32 38 43 +10
FRI - MID, 8/12/2016, 903, 9518, 07018, , , , , ,
FRI - EVE, 8/12/2016, 970, 9484, 13345, , , 5 8 21 29 33 $140000.00, 4 41 44 56 69 +10 x4 $45.00 M/0, ,
SAT - MID, 8/13/2016, 461, 3346, 56560, , , , , ,
SAT - EVE, 8/13/2016, 919, 7800, 10021, 5 23 26 31 33 47 $1.00 M/0, 351004, 14 16 24 27 36 $100000.00, , 38 44 60 64 69 +6 x2 $82.00 M/0,
SUN - MID, 8/14/2016, 843, 5455, 59216, , , , , ,
SUN - EVE, 8/14/2016, 922, 5567, 24232, , , 2 17 23 33 34 $110000.00, , ,
MON - MID, 8/15/2016, 603, 2281, 52965, , , , , ,
MON - EVE, 8/15/2016, 924, 8811, 72238, 5 22 23 24 29 42 $1.10 M/0, 384643, 4 8 9 16 31 $120000.00, , ,1 4 14 15 25 +170
TUE - MID, 8/16/2016, 675, 1303, 82885, , , , , ,
TUE - EVE, 8/16/2016, 486, 8762, 52859, , , 9 14 15 25 35 $100000.00, 2 43 52 62 63 +6 x5 $52.00 M/0, ,
WED - MID, 8/17/2016, 736, 7796, 31414, , , , , ,
WED - EVE, 8/17/2016, 396, 6285, 20075, 15 17 26 31 35 45 $1.20 M/0, 167189, 3 11 12 23 31 $110000.00, , 33 44 49 50 52 +8 x3 $94.00 M/0,
THU - MID, 8/18/2016, 319, 3466, 91054, , , , , ,
THU - EVE, 8/18/2016, 407, 4766, 30796, , , 4 8 15 23 29 $120000.00, , ,1 2 14 19 48 +160
FRI - MID, 8/19/2016, 342, 8301, 44627, , , , , ,
FRI - EVE, 8/19/2016, 545, 0088, 86956, , , 4 19 29 35 39 $130000.00, 22 37 45 65 73 +13 x5 $61.00 M/0, ,
SAT - MID, 8/20/2016, 046, 6441, 43718, , , , , ,
SAT - EVE, 8/20/2016, 645, 3333, 47920, 5 12 19 21 22 35 $1.30 M/0, 567363, 4 8 9 16 32 $100000.00, , 3 6 21 60 68 +24 x2 $110.00 M/0,
SUN - MID, 8/21/2016, 607, 2530, 73778, , , , , ,
SUN - EVE, 8/21/2016, 201, 2240, 44572, , , 3 11 12 22 36 $110000.00, , ,
MON - MID, 8/22/2016, 376, 2176, 63825, , , , , ,
MON - EVE, 8/22/2016, 680, 9187, 39242, 9 20 24 25 39 48 $1.40 M/0, 734620, 1 3 15 25 32 $120000.00, , ,4 17 18 20 28 +140
TUE - MID, 8/23/2016, 668, 5352, 77863, , , , , ,
TUE - EVE, 8/23/2016, 630, 2817, 58553, , , 2 6 16 25 29 $130000.00, 2 7 46 61 66 +1 x2 $69.00 M/0, ,
WED - MID, 8/24/2016, 670, 7487, 00332, , , , , ,
WED - EVE, 8/24/2016, 783, 7838, 77941, 1 18 21 27 40 47 $1.50 M/0, 572677, 5 8 18 24 27 $100000.00, , 9 11 25 64 65 +16 x3 $127.00 M/0,
THU - MID, 8/25/2016, 495, 7800, 76097, , , , , ,
THU - EVE, 8/25/2016, 040, 3052, 77627, , , 3 6 8 31 38 $110000.00, , ,8 30 35 36 42 +70
FRI - MID, 8/26/2016, 454, 1928, 75579, , , , , ,
FRI - EVE, 8/26/2016, 928, 9535, 11388, , , 3 13 21 24 26 $120000.00, 10 11 31 41 44 +14 x2 $76.00 M/0, ,
SAT - MID, 8/27/2016, 629, 2690, 41651, , , , , ,
SAT - EVE, 8/27/2016, 488, 1067, 70690, 10 11 19 20 28 42 $1.60 M/0, 677430, 18 23 31 32 35 $130000.00, , 4 32 48 49 63 +20 x2 $142.00 M/0,
SUN - MID, 8/28/2016, 640, 7910, 82876, , , , , ,
SUN - EVE, 8/28/2016, 087, 3100, 69943, , , 4 5 7 18 38 $140000.00, , ,
MON - MID, 8/29/2016, 925, 7074, 43626, , , , , ,
MON - EVE, 8/29/2016, 920, 1752, 17176, 13 15 29 31 43 45 $1.70 M/0, 995453, 8 11 19 26 33 $150000.00, , ,13 21 27 35 43 +140
TUE - MID, 8/30/2016, 689, 0349, 04446, , , , , ,
TUE - EVE, 8/30/2016, 755, 8231, 75574, , , 1 19 26 29 36 $100000.00, 28 32 41 51 71 +11 x4 $84.00 M/0, ,
WED - MID, 8/31/2016, 191, 2338, 22865, , , , , ,
WED - EVE, 8/31/2016, 488, 6218, 89941, 1 4 16 25 36 45 $1.80 M/0, 853614, 9 10 16 29 31 $110000.00, , 5 10 24 56 61 +12 x2 $154.00 M/0,
THU - MID, 9/1/2016, 250, 6622, 44544, , , , , ,
THU - EVE, 9/1/2016, 875, 2402, 29688, , , 5 7 12 28 37 $120000.00, , ,2 17 24 29 44 +130
FRI - MID, 9/2/2016, 077, 3399, 45714, , , , , ,
FRI - EVE, 9/2/2016, 771, 0753, 96175, , , 3 8 20 27 37 $130000.00, 22 28 41 46 60 +3 x3 $92.00 M/0, ,
SAT - MID, 9/3/2016, 055, 0060, 81905, , , , , ,
SAT - EVE, 9/3/2016, 354, 5757, 37591, 15 22 41 43 48 49 $1.90 M/0, 974259, 2 5 10 19 32 $100000.00, , 7 39 50 59 67 +25 x3 $170.00 M/0,
SUN - MID, 9/4/2016, 729, 9708, 69421, , , , , ,
SUN - EVE, 9/4/2016, 185, 5207, 46994, , , 2 7 21 27 36 $110000.00, , ,
MON - MID, 9/5/2016, 610, 1821, 46512, , , , , ,
MON - EVE, 9/5/2016, 753, 6866, 75478, 1 6 25 26 41 42 $2.00 M/0, 688905, 7 9 21 25 38 $120000.00, , ,9 14 21 34 40 +180
TUE - MID, 9/6/2016, 637, 7063, 03753, , , , , ,
TUE - EVE, 9/6/2016, 419, 6815, 75398, , , 3 5 18 33 38 $100000.00, 25 37 58 69 75 +8 x3 $101.00 M/0, ,
WED - MID, 9/7/2016, 900, 3610, 12818, , , , , ,
WED - EVE, 9/7/2016, 728, 3632, 20593, 12 21 23 33 39 40 $2.10 M/0, 583257, 5 6 12 23 28 $110000.00, , 22 23 29 33 55 +21 x2 $186.00 M/0,
THU - MID, 9/8/2016, 956, 8574, 77742, , , , , ,
THU - EVE, 9/8/2016, 036, 0286, 66969, , , 11 23 29 30 39 $120000.00, , ,3 19 33 35 40 +140
FRI - MID, 9/9/2016, 028, 6637, 29889, , , , , ,
