Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
SUN - MID, 5/11/2014, 121, 8555, 04946, , , , , ,
MON - MID, 5/12/2014, 036, 9931, 35212, , , , , ,
MON - EVE, 5/12/2014, 008, 5206, 20202, 1 4 20 36 38 49 $69.90 M/0, 837058, 4 25 28 32 34 $130000.00, , ,
TUE - MID, 5/13/2014, 537, 5835, 82575, , , , , ,
TUE - EVE, 5/13/2014, 047, 2859, 14689, , , 3 15 20 36 38 $171000.00, 37 46 48 70 74 +1 x2 $121.00 M/0, ,
WED - EVE, 5/14/2014, 220, 0158, 87004, 5 8 32 38 41 43 $70.10 M/0, 114649, 11 29 30 31 38 $100000.00, , 7 33 39 52 55 +33 x3 $90.00 M/0,
WED - MID, 5/14/2014, 606, 5642, 09539, , , , , ,
THU - MID, 5/15/2014, 727, 9457, 85652, , , , , ,
THU - EVE, 5/15/2014, 476, 1997, 10928, , , 12 17 26 33 36 $110000.00, , ,
FRI - MID, 5/16/2014, 336, 4406, 41185, , , , , ,
FRI - EVE, 5/16/2014, 943, 4013, 40338, , , 1 3 16 34 38 $120000.00, 13 14 16 50 56 +11 x5 $136.00 M/0, ,
SAT - MID, 5/17/2014, 112, 7325, 42780, , , , , ,
SAT - EVE, 5/17/2014, 550, 4577, 92568, 5 11 12 27 35 41 $70.30 M/0, 901376, 4 7 9 12 19 $130000.00, , 23 32 39 47 49 +22 x3 $100.00 M/0,
SUN - EVE, 5/18/2014, 837, 8556, 39126, , , 1 14 29 33 35 $140000.00, , ,
SUN - MID, 5/18/2014, 197, 8642, 55336, , , , , ,
MON - MID, 5/19/2014, 739, 6556, 77004, , , , , ,
MON - EVE, 5/19/2014, 678, 1561, 43770, 2 4 6 16 39 46 $70.60 M/0, 225557, 27 31 34 35 39 $170000.00, , ,
TUE - MID, 5/20/2014, 366, 0209, 55533, , , , , ,
TUE - EVE, 5/20/2014, 292, 7883, 12587, , , 18 22 24 35 37 $219000.00, 10 40 63 64 69 +7 x2 $149.00 M/1, ,
WED - EVE, 5/21/2014, 026, 4675, 53733, 16 20 22 30 44 47 $70.80 M/0, 819133, 1 9 14 17 18 $273000.00, , 4 20 34 39 58 +31 x5 $114.00 M/0,
WED - MID, 5/21/2014, 655, 2692, 78569, , , , , ,
THU - MID, 5/22/2014, 383, 4593, 72573, , , , , ,
THU - EVE, 5/22/2014, 474, 7164, 02781, , , 7 11 23 25 39 $323000.00, , ,
FRI - MID, 5/23/2014, 780, 3829, 11644, , , , , ,
FRI - EVE, 5/23/2014, 269, 2392, 65988, , , 10 21 28 32 37 $100000.00, 12 14 21 38 70 +15 x4 $15.00 M/0, ,
SAT - EVE, 5/24/2014, 215, 4389, 00786, 6 9 21 27 30 42 $71.10 M/0, 046856, 8 12 20 24 25 $110000.00, , 15 16 28 49 55 +18 x2 $132.00 M/0,
SAT - MID, 5/24/2014, 100, 4881, 49995, , , , , ,
SUN - MID, 5/25/2014, 515, 3856, 70432, , , , , ,
SUN - EVE, 5/25/2014, 397, 1916, 83876, , , 4 10 15 17 33 $100000.00, , ,
MON - MID, 5/26/2014, 435, 4546, 25093, , , , , ,
MON - EVE, 5/26/2014, 769, 6245, 07240, 2 15 30 31 42 45 $71.40 M/0, 008708, 7 10 13 18 31 $110000.00, , ,
TUE - EVE, 5/27/2014, 863, 3266, 18146, , , 4 13 15 30 38 $120000.00, 1 6 10 46 58 +13 x2 $20.00 M/0, ,
TUE - MID, 5/27/2014, 666, 2285, 41446, , , , , ,
WED - EVE, 5/28/2014, 039, 6100, 71224, 24 25 33 35 38 49 $71.50 M/0, 114095, 7 17 22 25 30 $130000.00, , 2 24 28 32 59 +25 x3 $152.00 M/0,
WED - MID, 5/28/2014, 360, 6522, 71258, , , , , ,
THU - MID, 5/29/2014, 318, 9895, 80249, , , , , ,
THU - EVE, 5/29/2014, 245, 0037, 54198, , , 4 5 26 36 37 $140000.00, , ,
FRI - MID, 5/30/2014, 583, 4610, 26071, , , , , ,
FRI - EVE, 5/30/2014, 306, 0727, 16533, , , 1 32 35 38 39 $161000.00, 10 13 42 43 62 +2 x4 $26.00 M/0, ,
SAT - EVE, 5/31/2014, 238, 7849, 17368, 7 8 27 31 33 44 $71.80 M/0, 319571, 2 4 10 36 39 $219000.00, , 15 27 31 34 48 +1 x2 $173.00 M/0,
SAT - MID, 5/31/2014, 284, 6399, 74339, , , , , ,
SUN - MID, 6/1/2014, 994, 3908, 35582, , , , , ,
SUN - EVE, 6/1/2014, 245, 8725, 07708, , , 6 9 10 11 22 $100000.00, , ,
MON - MID, 6/2/2014, 514, 8750, 33963, , , , , ,
MON - EVE, 6/2/2014, 184, 4158, 42256, 7 16 17 33 39 43 $72.10 M/0, 097550, 1 14 20 29 36 $110000.00, , ,
TUE - EVE, 6/3/2014, 292, 5263, 14483, , , 17 18 21 25 37 $100000.00, 19 28 62 66 74 +6 x3 $34.00 M/0, ,
TUE - MID, 6/3/2014, 771, 0616, 72099, , , , , ,
WED - MID, 6/4/2014, 710, 9779, 60303, , , , , ,
WED - EVE, 6/4/2014, 802, 7709, 89627, 10 23 25 32 40 46 $72.30 M/0, 779126, 5 8 16 28 32 $110000.00, , 1 7 10 22 49 +24 x3 $192.00 M/0,
THU - MID, 6/5/2014, 673, 1508, 81674, , , , , ,
THU - EVE, 6/5/2014, 806, 2753, 86203, , , 19 24 31 34 38 $120000.00, , ,
FRI - EVE, 6/6/2014, 455, 3872, 80425, , , 6 20 22 23 35 $130000.00, 12 29 37 49 72 +9 x4 $45.00 M/0, ,
FRI - MID, 6/6/2014, 890, 7446, 65551, , , , , ,
SAT - EVE, 6/7/2014, 686, 0531, 21852, 11 14 16 21 27 35 $72.50 M/0, 207380, 12 20 21 30 31 $166000.00, , 28 30 35 58 59 +15 x2 $221.00 M/0,
SAT - MID, 6/7/2014, 330, 0955, 26059, , , , , ,
SUN - MID, 6/8/2014, 092, 0912, 36486, , , , , ,
SUN - EVE, 6/8/2014, 105, 5169, 42039, , , 2 10 18 22 30 $202000.00, , ,
MON - MID, 6/9/2014, 161, 6589, 88703, , , , , ,
MON - EVE, 6/9/2014, 986, 9412, 99863, 2 11 12 29 43 47 $72.80 M/0, 984396, 6 11 20 26 33 $100000.00, , ,
TUE - EVE, 6/10/2014, 525, 0146, 60565, , , 4 6 12 20 34 $110000.00, 2 10 24 26 74 +7 x5 $55.00 M/0, ,
TUE - MID, 6/10/2014, 579, 9449, 26052, , , , , ,
WED - MID, 6/11/2014, 821, 2623, 60697, , , , , ,
WED - EVE, 6/11/2014, 492, 4002, 59966, 4 7 28 44 46 49 $73.10 M/0, 162305, 8 9 11 18 19 $100000.00, , 14 18 25 33 49 +23 x5 $257.00 M/1,
THU - MID, 6/12/2014, 552, 1704, 82444, , , , , ,
THU - EVE, 6/12/2014, 466, 0398, 20958, , , 10 21 24 25 30 $100000.00, , ,
FRI - EVE, 6/13/2014, 963, 5903, 92664, , , 7 26 27 37 39 $100000.00, 7 38 46 49 56 +1 x5 $66.00 M/1, ,
FRI - MID, 6/13/2014, 234, 9659, 92477, , , , , ,
SAT - MID, 6/14/2014, 561, 1070, 12301, , , , , ,
SAT - EVE, 6/14/2014, 399, 5746, 20309, 3 8 26 28 34 35 $73.30 M/1, 103479, 6 16 21 24 38 $100000.00, , 9 33 42 45 54 +30 x3 $40.00 M/0,
SUN - MID, 6/15/2014, 478, 6693, 38931, , , , , ,
SUN - EVE, 6/15/2014, 265, 7818, 80693, , , 4 7 10 11 16 $110000.00, , ,
MON - EVE, 6/16/2014, 912, 3820, 38627, 3 12 15 16 22 30 $1.00 M/0, 348120, 3 16 24 30 38 $120000.00, , ,
MON - MID, 6/16/2014, 445, 7806, 80018, , , , , ,
TUE - EVE, 6/17/2014, 832, 1369, 34380, , , 5 9 21 31 32 $130000.00, 10 14 24 47 60 +3 x4 $15.00 M/0, ,
TUE - MID, 6/17/2014, 389, 3650, 57205, , , , , ,
WED - MID, 6/18/2014, 132, 4122, 99581, , , , , ,
WED - EVE, 6/18/2014, 045, 1076, 73629, 15 18 28 30 34 38 $1.10 M/0, 017982, 2 8 17 26 32 $140000.00, , 6 9 29 52 59 +7 x3 $50.00 M/0,
THU - MID, 6/19/2014, 909, 9280, 32993, , , , , ,
THU - EVE, 6/19/2014, 441, 6648, 85481, , , 6 15 22 33 39 $100000.00, , ,
FRI - EVE, 6/20/2014, 715, 5899, 37829, , , 2 6 19 28 36 $110000.00, 1 22 25 29 56 +3 x5 $20.00 M/0, ,
FRI - MID, 6/20/2014, 780, 3309, 60869, , , , , ,
SAT - MID, 6/21/2014, 727, 5722, 74193, , , , , ,
SAT - EVE, 6/21/2014, 019, 3579, 54978, 15 17 26 31 37 38 $1.20 M/0, 322912, 11 13 19 37 39 $120000.00, , 5 6 37 41 54 +26 x3 $60.00 M/0,
SUN - MID, 6/22/2014, 881, 3544, 63970, , , , , ,
SUN - EVE, 6/22/2014, 234, 4877, 69491, , , 6 8 14 22 39 $130000.00, , ,
MON - EVE, 6/23/2014, 719, 9975, 42984, 14 27 34 40 47 49 $1.30 M/0, 608147, 2 3 4 12 19 $156000.00, , ,
MON - MID, 6/23/2014, 431, 6587, 24465, , , , , ,
TUE - MID, 6/24/2014, 062, 7214, 96420, , , , , ,
TUE - EVE, 6/24/2014, 348, 2405, 81534, , , 7 24 25 27 28 $177000.00, 13 17 24 47 65 +10 x4 $25.00 M/0, ,
WED - MID, 6/25/2014, 919, 0976, 74449, , , , , ,
WED - EVE, 6/25/2014, 910, 4657, 99178, 21 22 27 29 33 42 $1.40 M/0, 469636, 4 13 26 27 31 $213000.00, , 10 20 25 50 53 +35 x4 $70.00 M/0,
THU - EVE, 6/26/2014, 052, 7255, 86425, , , 4 10 11 13 23 $100000.00, , ,
THU - MID, 6/26/2014, 953, 9268, 15730, , , , , ,
FRI - MID, 6/27/2014, 708, 4961, 10550, , , , , ,
FRI - EVE, 6/27/2014, 464, 0962, 46271, , , 3 5 9 12 31 $100000.00, 15 29 31 46 64 +10 x3 $33.00 M/1, ,
SAT - MID, 6/28/2014, 501, 6188, 84142, , , , , ,
SAT - EVE, 6/28/2014, 561, 9004, 43985, 9 17 19 30 41 45 $1.50 M/0, 186692, 13 25 28 30 31 $100000.00, , 8 12 34 43 56 +9 x2 $80.00 M/0,
SUN - MID, 6/29/2014, 288, 5626, 48494, , , , , ,
SUN - EVE, 6/29/2014, 537, 7428, 72458, , , 3 5 11 19 25 $110000.00, , ,
MON - EVE, 6/30/2014, 029, 6862, 68898, 8 17 19 40 41 48 $1.60 M/0, 060196, 17 18 20 22 37 $120000.00, , ,
MON - MID, 6/30/2014, 998, 1971, 05672, , , , , ,
TUE - MID, 7/1/2014, 189, 7743, 16784, , , , , ,
TUE - EVE, 7/1/2014, 130, 1631, 09794, , , 3 15 30 31 33 $100000.00, 9 22 38 47 49 +15 x3 $15.00 M/0, ,
WED - MID, 7/2/2014, 505, 2276, 09641, , , , , ,
WED - EVE, 7/2/2014, 285, 6230, 77057, 1 5 7 11 19 32 $1.70 M/0, 603886, 11 13 14 19 33 $110000.00, , 8 18 45 53 58 +35 x2 $90.00 M/0,
THU - EVE, 7/3/2014, 342, 4134, 94653, , , 12 21 32 34 38 $120000.00, , ,
THU - MID, 7/3/2014, 945, 5699, 04700, , , , , ,
FRI - MID, 7/4/2014, 377, 3296, 95556, , , , , ,
FRI - EVE, 7/4/2014, 771, 5657, 21983, , , 2 6 16 24 25 $100000.00, 16 33 39 58 69 +2 x5 $20.00 M/0, ,
SAT - MID, 7/5/2014, 921, 2263, 04802, , , , , ,
SAT - EVE, 7/5/2014, 482, 9728, 70811, 1 8 20 22 34 40 $1.80 M/0, 073776, 3 10 18 21 25 $110000.00, , 24 34 36 57 58 +11 x4 $101.00 M/0,
SUN - EVE, 7/6/2014, 891, 4722, 70348, , , 4 7 13 19 36 $120000.00, , ,
SUN - MID, 7/6/2014, 374, 6499, 34427, , , , , ,
MON - MID, 7/7/2014, 499, 7936, 32993, , , , , ,
MON - EVE, 7/7/2014, 466, 2584, 43062, 3 6 16 23 31 35 $1.90 M/0, 009229, 9 12 21 29 33 $130000.00, , ,
TUE - MID, 7/8/2014, 499, 8888, 22995, , , , , ,
TUE - EVE, 7/8/2014, 758, 7128, 93924, , , 2 16 29 32 35 $140000.00, 14 25 27 48 49 +9 x5 $25.00 M/0, ,
WED - MID, 7/9/2014, 631, 2180, 03869, , , , , ,
WED - EVE, 7/9/2014, 100, 3453, 20476, 19 21 23 25 35 41 $2.00 M/0, 981007, 9 16 19 32 33 $150000.00, , 9 25 42 55 57 +14 x2 $122.00 M/1,
THU - EVE, 7/10/2014, 645, 5073, 26205, , , 8 22 27 29 38 $198000.00, , ,
THU - MID, 7/10/2014, 143, 0626, 88802, , , , , ,
FRI - MID, 7/11/2014, 627, 6715, 32723, , , , , ,
FRI - EVE, 7/11/2014, 215, 9061, 92804, , , 3 13 23 37 39 $251000.00, 9 13 30 35 69 +10 x5 $32.00 M/0, ,
SAT - MID, 7/12/2014, 449, 5883, 69562, , , , , ,
SAT - EVE, 7/12/2014, 744, 6671, 58119, 8 19 23 25 30 45 $2.10 M/0, 696322, 4 5 10 18 33 $305000.00, , 2 3 7 23 51 +26 x2 $40.00 M/0,
SUN - EVE, 7/13/2014, 096, 4698, 29123, , , 11 16 28 31 32 $361000.00, , ,
SUN - MID, 7/13/2014, 270, 3329, 80425, , , , , ,
MON - MID, 7/14/2014, 493, 9305, 96616, , , , , ,
MON - EVE, 7/14/2014, 151, 7877, 60282, 20 25 28 36 47 48 $2.20 M/0, 964444, 10 12 15 29 37 $422000.00, , ,
TUE - MID, 7/15/2014, 006, 9429, 92609, , , , , ,
TUE - EVE, 7/15/2014, 886, 4342, 09974, , , 10 23 30 34 37 $491000.00, 2 4 17 36 40 +5 x2 $41.00 M/0, ,
WED - EVE, 7/16/2014, 416, 5774, 29037, 9 10 22 43 45 48 $2.30 M/0, 417040, 4 17 29 35 37 $585000.00, , 5 15 18 26 32 +35 x3 $50.00 M/0,
WED - MID, 7/16/2014, 865, 4748, 82428, , , , , ,
THU - MID, 7/17/2014, 337, 7858, 83277, , , , , ,
THU - EVE, 7/17/2014, 703, 3617, 65921, , , 7 13 18 21 36 $689000.00, , ,
FRI - MID, 7/18/2014, 998, 0273, 13903, , , , , ,
FRI - EVE, 7/18/2014, 976, 2939, 33033, , , 6 10 13 15 18 $789000.00, 5 8 59 65 72 +3 x3 $50.00 M/0, ,
SAT - MID, 7/19/2014, 972, 5429, 55478, , , , , ,
SAT - EVE, 7/19/2014, 744, 4643, 10874, 2 4 14 23 45 48 $2.40 M/0, 490161, 9 18 26 27 33 $100000.00, , 10 17 25 45 53 +9 x2 $60.00 M/1,
SUN - EVE, 7/20/2014, 777, 7111, 45485, , , 8 10 15 16 24 $110000.00, , ,
SUN - MID, 7/20/2014, 769, 1977, 51567, , , , , ,
MON - MID, 7/21/2014, 531, 6181, 35133, , , , , ,
MON - EVE, 7/21/2014, 064, 0381, 40576, 2 6 18 28 34 43 $2.50 M/0, 132592, 13 17 21 31 38 $100000.00, , ,
TUE - MID, 7/22/2014, 223, 4822, 65036, , , , , ,
TUE - EVE, 7/22/2014, 985, 6226, 90016, , , 10 17 23 24 34 $110000.00, 14 18 22 31 47 +15 x3 $58.00 M/0, ,
WED - EVE, 7/23/2014, 675, 0830, 09764, 4 10 12 21 44 46 $2.60 M/0, 737909, 16 22 27 30 39 $120000.00, , 4 10 12 22 31 +3 x5 $40.00 M/0,
WED - MID, 7/23/2014, 995, 4171, 86592, , , , , ,
THU - MID, 7/24/2014, 834, 9561, 80615, , , , , ,
THU - EVE, 7/24/2014, 883, 6819, 30312, , , 2 7 22 33 35 $100000.00, , ,
FRI - MID, 7/25/2014, 061, 4441, 29720, , , , , ,
FRI - EVE, 7/25/2014, 530, 2459, 41933, , , 4 21 27 28 30 $110000.00, 22 29 33 41 68 +12 x5 $67.00 M/0, ,
SAT - EVE, 7/26/2014, 689, 3556, 97663, 4 11 24 25 28 37 $2.70 M/0, 519802, 3 6 9 17 39 $100000.00, , 24 28 30 38 39 +16 x2 $50.00 M/0,
SAT - MID, 7/26/2014, 558, 0079, 42590, , , , , ,
SUN - MID, 7/27/2014, 401, 8907, 63161, , , , , ,
SUN - EVE, 7/27/2014, 814, 0890, 54797, , , 14 17 23 34 36 $110000.00, , ,
MON - MID, 7/28/2014, 534, 9074, 59006, , , , , ,
MON - EVE, 7/28/2014, 999, 7059, 03581, 10 28 36 42 43 49 $2.80 M/0, 261198, 11 17 23 33 36 $120000.00, , ,
TUE - MID, 7/29/2014, 286, 2799, 21560, , , , , ,
TUE - EVE, 7/29/2014, 284, 9280, 22559, , , 2 30 33 35 39 $100000.00, 2 8 16 43 74 +1 x4 $77.00 M/0, ,
WED - EVE, 7/30/2014, 885, 2655, 99620, 11 14 15 27 35 47 $2.90 M/0, 331462, 3 12 13 23 26 $100000.00, , 13 30 42 49 53 +29 x3 $60.00 M/0,
WED - MID, 7/30/2014, 390, 0723, 87449, , , , , ,
THU - MID, 7/31/2014, 673, 1313, 92787, , , , , ,
THU - EVE, 7/31/2014, 679, 0656, 73411, , , 9 10 27 28 29 $110000.00, , ,
FRI - MID, 8/1/2014, 831, 1694, 10308, , , , , ,
FRI - EVE, 8/1/2014, 218, 2913, 05141, , , 24 27 28 32 38 $120000.00, 13 29 34 37 72 +6 x5 $87.00 M/0, ,
SAT - EVE, 8/2/2014, 128, 7929, 41406, 7 10 11 13 33 44 $3.00 M/0, 589147, 1 3 6 8 36 $130000.00, , 12 26 44 46 47 +29 x2 $70.00 M/0,
SAT - MID, 8/2/2014, 214, 7364, 65641, , , , , ,
SUN - MID, 8/3/2014, 453, 2419, 10132, , , , , ,
SUN - EVE, 8/3/2014, 577, 7548, 37928, , , 7 18 32 36 37 $140000.00, , ,
MON - MID, 8/4/2014, 846, 7761, 30543, , , , , ,
MON - EVE, 8/4/2014, 396, 6140, 45324, 6 10 16 24 37 47 $3.10 M/0, 151373, 3 17 32 33 34 $176000.00, , ,
TUE - EVE, 8/5/2014, 944, 2214, 98581, , , 2 11 25 32 35 $100000.00, 25 28 36 45 53 +6 x5 $100.00 M/0, ,
TUE - MID, 8/5/2014, 398, 8792, 27043, , , , , ,
WED - MID, 8/6/2014, 454, 4453, 90821, , , , , ,
WED - EVE, 8/6/2014, 973, 2716, 69656, 3 10 23 30 38 45 $3.20 M/0, 972840, 6 27 32 34 38 $110000.00, , 1 8 24 28 49 +24 x5 $80.00 M/0,
THU - MID, 8/7/2014, 806, 8471, 59195, , , , , ,
THU - EVE, 8/7/2014, 147, 7369, 25810, , , 5 7 10 23 26 $120000.00, , ,
FRI - EVE, 8/8/2014, 835, 4331, 71546, , , 2 15 28 35 38 $130000.00, 9 16 61 70 75 +7 x5 $115.00 M/0, ,
FRI - MID, 8/8/2014, 093, 6655, 90076, , , , , ,
SAT - EVE, 8/9/2014, 043, 1368, 62792, 6 10 11 22 28 33 $3.30 M/0, 991758, 7 19 27 36 38 $165000.00, , 3 12 31 34 51 +24 x2 $90.00 M/1,
SAT - MID, 8/9/2014, 440, 5996, 32771, , , , , ,
SUN - MID, 8/10/2014, 130, 3607, 25609, , , , , ,
SUN - EVE, 8/10/2014, 407, 0749, 35512, , , 3 4 10 18 26 $206000.00, , ,
MON - MID, 8/11/2014, 424, 2906, 45004, , , , , ,
MON - EVE, 8/11/2014, 249, 6102, 07975, 17 21 24 37 46 48 $3.40 M/0, 222324, 11 25 32 34 35 $234000.00, , ,
TUE - EVE, 8/12/2014, 782, 2695, 63017, , , 9 20 30 31 39 $294000.00, 32 53 60 63 68 +6 x4 $128.00 M/0, ,
TUE - MID, 8/12/2014, 506, 8418, 49761, , , , , ,
WED - MID, 8/13/2014, 569, 0617, 48076, , , , , ,
WED - EVE, 8/13/2014, 310, 8813, 19243, 2 11 16 21 25 28 $3.50 M/0, 623123, 2 31 32 37 38 $353000.00, , 8 37 39 40 52 +24 x2 $40.00 M/0,
THU - MID, 8/14/2014, 470, 2180, 15234, , , , , ,
THU - EVE, 8/14/2014, 905, 6286, 67786, , , 8 9 21 23 30 $100000.00, , ,
FRI - EVE, 8/15/2014, 436, 2247, 30429, , , 16 18 25 26 36 $110000.00, 16 19 28 29 68 +9 x2 $144.00 M/0, ,
FRI - MID, 8/15/2014, 332, 1926, 62837, , , , , ,
SAT - MID, 8/16/2014, 423, 5752, 49338, , , , , ,
SAT - EVE, 8/16/2014, 311, 0147, 18486, 1 6 31 33 39 45 $3.60 M/0, 424018, 3 11 16 31 34 $120000.00, , 7 8 17 48 59 +9 x2 $50.00 M/0,
SUN - MID, 8/17/2014, 171, 8993, 87403, , , , , ,
SUN - EVE, 8/17/2014, 394, 7425, 17630, , , 10 15 21 24 27 $130000.00, , ,
MON - EVE, 8/18/2014, 373, 5500, 60869, 2 20 21 24 25 43 $3.70 M/0, 719910, 27 31 35 37 38 $146000.00, , ,
MON - MID, 8/18/2014, 135, 5820, 75411, , , , , ,
TUE - EVE, 8/19/2014, 583, 4703, 57946, , , 10 15 16 23 28 $195000.00, 22 39 56 67 71 +15 x4 $160.00 M/0, ,
TUE - MID, 8/19/2014, 938, 9536, 92293, , , , , ,
WED - MID, 8/20/2014, 325, 6942, 90566, , , , , ,
WED - EVE, 8/20/2014, 389, 9267, 28087, 1 4 13 19 34 39 $3.80 M/0, 861393, 5 8 16 22 32 $100000.00, , 4 8 21 38 40 +3 x2 $60.00 M/0,
THU - MID, 8/21/2014, 084, 9717, 11929, , , , , ,
THU - EVE, 8/21/2014, 753, 7779, 90192, , , 4 14 30 36 38 $110000.00, , ,
FRI - MID, 8/22/2014, 385, 3005, 97826, , , , , ,
FRI - EVE, 8/22/2014, 979, 5024, 89000, , , 3 6 8 26 31 $120000.00, 5 31 34 41 74 +3 x5 $180.00 M/1, ,
SAT - MID, 8/23/2014, 833, 8250, 06063, , , , , ,
SAT - EVE, 8/23/2014, 265, 2053, 35644, 13 26 30 31 43 49 $3.90 M/0, 814461, 4 13 16 27 37 $100000.00, , 28 32 35 36 52 +31 x3 $70.00 M/0,
SUN - EVE, 8/24/2014, 921, 4866, 82692, , , 6 22 28 31 34 $110000.00, , ,
SUN - MID, 8/24/2014, 898, 6504, 85812, , , , , ,
MON - MID, 8/25/2014, 362, 2299, 08947, , , , , ,
MON - EVE, 8/25/2014, 481, 1712, 70140, 1 5 8 14 35 45 $4.00 M/0, 711564, 21 25 29 30 31 $120000.00, , ,
TUE - MID, 8/26/2014, 477, 9983, 11147, , , , , ,
TUE - EVE, 8/26/2014, 584, 6426, 05138, , , 7 14 17 27 33 $130000.00, 29 31 51 60 64 +1 x5 $15.00 M/0, ,
WED - MID, 8/27/2014, 552, 8276, 13971, , , , , ,
WED - EVE, 8/27/2014, 316, 2255, 14899, 6 23 28 29 43 46 $4.10 M/0, 765044, 9 19 26 29 35 $140000.00, , 17 24 26 45 46 +19 x3 $80.00 M/0,
THU - MID, 8/28/2014, 237, 4095, 15307, , , , , ,
THU - EVE, 8/28/2014, 570, 7415, 76331, , , 11 15 18 27 35 $173000.00, , ,
FRI - MID, 8/29/2014, 626, 3759, 11919, , , , , ,
FRI - EVE, 8/29/2014, 833, 5782, 96085, , , 1 9 18 21 24 $100000.00, 3 26 45 58 73 +12 x2 $20.00 M/0, ,
SAT - MID, 8/30/2014, 730, 6953, 70005, , , , , ,
SAT - EVE, 8/30/2014, 397, 5292, 50806, 17 30 38 42 43 48 $4.20 M/0, 725740, 13 31 33 38 39 $110000.00, , 5 28 31 52 59 +27 x2 $90.00 M/0,
SUN - MID, 8/31/2014, 935, 8854, 40399, , , , , ,
SUN - EVE, 8/31/2014, 899, 6060, 31613, , , 1 5 6 16 38 $100000.00, , ,
MON - MID, 9/1/2014, 509, 4934, 28332, , , , , ,
MON - EVE, 9/1/2014, 694, 6511, 67863, 3 23 28 30 43 46 $4.30 M/0, 785342, 4 28 32 36 38 $110000.00, , ,
TUE - MID, 9/2/2014, 478, 3512, 36765, , , , , ,
TUE - EVE, 9/2/2014, 821, 1258, 85781, , , 5 23 28 30 34 $120000.00, 1 8 54 69 72 +1 x3 $25.00 M/0, ,
WED - MID, 9/3/2014, 661, 4044, 14513, , , , , ,
WED - EVE, 9/3/2014, 158, 9831, 62227, 4 13 20 31 34 39 $4.40 M/0, 331072, 22 29 30 34 39 $100000.00, , 2 16 43 45 51 +35 x3 $100.00 M/0,
THU - MID, 9/4/2014, 474, 3830, 44389, , , , , ,
THU - EVE, 9/4/2014, 743, 7513, 88961, , , 13 14 21 24 31 $110000.00, , ,
FRI - MID, 9/5/2014, 197, 5743, 15264, , , , , ,
FRI - EVE, 9/5/2014, 623, 1012, 86721, , , 4 16 17 30 31 $120000.00, 7 12 20 24 59 +7 x2 $33.00 M/0, ,
SAT - MID, 9/6/2014, 849, 8495, 18239, , , , , ,
SAT - EVE, 9/6/2014, 487, 6591, 82448, 3 18 21 23 30 35 $4.50 M/0, 009639, 1 9 25 27 35 $130000.00, , 9 29 31 43 50 +18 x2 $110.00 M/0,
SUN - MID, 9/7/2014, 721, 6928, 99811, , , , , ,
SUN - EVE, 9/7/2014, 027, 4777, 23209, , , 5 7 20 31 34 $160000.00, , ,
MON - MID, 9/8/2014, 055, 6973, 38085, , , , , ,
MON - EVE, 9/8/2014, 941, 6659, 51838, 5 21 22 29 31 45 $4.60 M/0, 598623, 15 17 28 30 32 $196000.00, , ,
TUE - MID, 9/9/2014, 345, 3292, 32856, , , , , ,
TUE - EVE, 9/9/2014, 382, 9448, 27724, , , 3 21 23 31 33 $239000.00, 25 34 55 70 71 +1 x4 $41.00 M/0, ,
WED - MID, 9/10/2014, 487, 7793, 55744, , , , , ,
WED - EVE, 9/10/2014, 984, 9153, 58077, 10 24 36 42 47 49 $4.70 M/0, 732850, 5 6 16 29 39 $288000.00, , 2 14 39 40 43 +13 x5 $127.00 M/0,
THU - MID, 9/11/2014, 787, 4252, 36182, , , , , ,
THU - EVE, 9/11/2014, 402, 9608, 28724, , , 3 6 15 19 39 $348000.00, , ,
FRI - MID, 9/12/2014, 681, 2543, 44380, , , , , ,
FRI - EVE, 9/12/2014, 671, 4866, 94182, , , 5 18 20 21 22 $417000.00, 18 28 33 36 42 +7 x3 $52.00 M/0, ,
SAT - MID, 9/13/2014, 045, 2582, 78083, , , , , ,
SAT - EVE, 9/13/2014, 966, 0858, 54692, 15 25 27 30 36 39 $4.80 M/0, 339675, 4 9 14 16 31 $493000.00, , 1 6 16 37 53 +27 x3 $149.00 M/0,
SUN - MID, 9/14/2014, 509, 5749, 37017, , , , , ,
SUN - EVE, 9/14/2014, 995, 4050, 10378, , , 8 20 22 23 33 $100000.00, , ,
MON - MID, 9/15/2014, 822, 9173, 48785, , , , , ,
MON - EVE, 9/15/2014, 381, 7266, 29625, 4 24 26 30 31 38 $5.00 M/0, 077418, 11 13 21 23 29 $110000.00, , ,
TUE - MID, 9/16/2014, 025, 2395, 40090, , , , , ,
TUE - EVE, 9/16/2014, 920, 9668, 36944, , , 1 2 3 11 32 $120000.00, 25 45 51 53 73 +2 x2 $62.00 M/0, ,
WED - MID, 9/17/2014, 534, 2303, 91019, , , , , ,
WED - EVE, 9/17/2014, 071, 7777, 10700, 1 6 16 22 33 44 $5.10 M/0, 088021, 2 5 16 20 37 $130000.00, , 18 25 36 48 50 +23 x2 $171.00 M/0,
THU - MID, 9/18/2014, 609, 2762, 29173, , , , , ,
THU - EVE, 9/18/2014, 411, 8989, 73748, , , 11 16 21 24 26 $100000.00, , ,
FRI - MID, 9/19/2014, 386, 8810, 09880, , , , , ,
