Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
MON - MID, 5/7/2018, 985, 7620, 62898, , , , , ,
MON - EVE, 5/7/2018, 677, 3018, 48536, 19 23 42 44 48 49 $5.90 M/0, 481360, 8 18 20 31 37 $140000.00, , ,2 5 6 15 40 +160
TUE - MID, 5/8/2018, 005, 6803, 79838, , , , , ,
TUE - EVE, 5/8/2018, 920, 4380, 53484, , , 3 8 12 31 33 $150000.00, 8 15 39 64 67 +13 x2 $40.00 M/0, ,
WED - MID, 5/9/2018, 180, 8079, 49979, , , , , ,
WED - EVE, 5/9/2018, 643, 6281, 66338, 9 10 26 28 35 38 $6.00 M/0, 057770, 2 3 19 31 34 $163000.00, , 11 16 38 50 69 +19 x2 $233.00 M/0,
THU - MID, 5/10/2018, 239, 1035, 32388, , , , , ,
THU - EVE, 5/10/2018, 801, 9576, 05927, , , 1 4 13 22 31 $204000.00, , ,17 35 46 47 48 +110
FRI - MID, 5/11/2018, 293, 9169, 09488, , , , , ,
FRI - EVE, 5/11/2018, 554, 5749, 56959, , , 2 5 15 16 21 $240000.00, 14 38 40 53 70 +22 x3 $45.00 M/0, ,
SAT - MID, 5/12/2018, 323, 8381, 45742, , , , , ,
SAT - EVE, 5/12/2018, 815, 0278, 81241, 2 9 38 39 45 48 $6.10 M/0, 626163, 5 7 8 12 32 $278000.00, , 22 42 45 55 56 +14 x3 $257.00 M/0,
SUN - MID, 5/13/2018, 698, 5387, 21002, , , , , ,
SUN - EVE, 5/13/2018, 630, 1564, 98586, , , 6 15 18 28 37 $313000.00, , ,
MON - MID, 5/14/2018, 081, 2895, 96378, , , , , ,
MON - EVE, 5/14/2018, 751, 7652, 11859, 8 12 15 27 44 47 $6.20 M/0, 126443, 2 11 15 21 26 $364000.00, , ,11 26 33 36 42 +140
TUE - MID, 5/15/2018, 323, 1872, 96400, , , , , ,
TUE - EVE, 5/15/2018, 123, 3015, 01754, , , 22 25 28 29 35 $417000.00, 21 34 44 49 61 +21 x2 $50.00 M/0, ,
WED - MID, 5/16/2018, 592, 2008, 27263, , , , , ,
WED - EVE, 5/16/2018, 489, 4281, 15159, 9 12 17 27 30 33 $6.30 M/0, 878857, 1 4 22 28 36 $501000.00, , 17 19 21 22 51 +19 x2 $280.00 M/0,
THU - MID, 5/17/2018, 142, 2655, 57549, , , , , ,
THU - EVE, 5/17/2018, 913, 3210, 01888, , , 8 22 30 35 38 $100000.00, , ,6 7 14 21 46 +80
FRI - MID, 5/18/2018, 307, 6694, 02976, , , , , ,
FRI - EVE, 5/18/2018, 517, 4001, 13962, , , 10 19 21 22 35 $110000.00, 9 26 53 64 66 +11 x2 $55.00 M/0, ,
SAT - MID, 5/19/2018, 139, 8850, 44173, , , , , ,
SAT - EVE, 5/19/2018, 028, 6440, 53579, 7 8 22 30 41 49 $6.40 M/0, 496796, 3 20 21 22 35 $120000.00, , 3 6 9 17 56 +25 x3 $306.00 M/1,
SUN - MID, 5/20/2018, 373, 7038, 74233, , , , , ,
SUN - EVE, 5/20/2018, 632, 1192, 35791, , , 10 19 22 31 36 $130000.00, , ,
MON - MID, 5/21/2018, 781, 4823, 07999, , , , , ,
MON - EVE, 5/21/2018, 938, 5908, 41578, 8 25 29 30 33 43 $6.50 M/0, 891811, 2 10 22 34 35 $100000.00, , ,4 12 31 45 48 +70
TUE - MID, 5/22/2018, 582, 9949, 40416, , , , , ,
TUE - EVE, 5/22/2018, 917, 7250, 94689, , , 2 15 19 36 37 $100000.00, 16 17 21 36 48 +9 x3 $60.00 M/0, ,
WED - MID, 5/23/2018, 949, 1423, 79886, , , , , ,
WED - EVE, 5/23/2018, 118, 8027, 50235, 2 13 38 39 47 48 $6.60 M/0, 137583, 5 10 12 29 31 $110000.00, , 20 54 56 61 64 +7 x4 $40.00 M/0,
THU - MID, 5/24/2018, 791, 9053, 71709, , , , , ,
THU - EVE, 5/24/2018, 364, 3765, 94058, , , 3 17 18 31 33 $120000.00, , ,18 32 38 39 48 +120
FRI - MID, 5/25/2018, 987, 1841, 25311, , , , , ,
FRI - EVE, 5/25/2018, 766, 2587, 31650, , , 2 7 21 27 31 $130000.00, 11 14 51 64 68 +25 x4 $73.00 M/0, ,
SAT - MID, 5/26/2018, 488, 0316, 81706, , , , , ,
SAT - EVE, 5/26/2018, 805, 8253, 56128, 1 7 15 36 45 49 $6.70 M/0, 213461, 5 19 26 28 36 $140000.00, , 1 21 31 45 49 +21 x2 $50.00 M/0,
SUN - MID, 5/27/2018, 224, 7476, 99830, , , , , ,
SUN - EVE, 5/27/2018, 949, 9495, 93298, , , 4 13 16 20 31 $150000.00, , ,
MON - MID, 5/28/2018, 145, 1089, 36631, , , , , ,
MON - EVE, 5/28/2018, 619, 2200, 94488, 9 16 20 31 34 47 $6.80 M/0, 444807, 18 19 25 28 29 $100000.00, , ,4 6 13 16 32 +70
TUE - MID, 5/29/2018, 977, 8027, 90386, , , , , ,
TUE - EVE, 5/29/2018, 285, 7141, 21134, , , 7 8 9 22 36 $110000.00, 2 11 55 58 67 +2 x3 $84.00 M/0, ,
WED - MID, 5/30/2018, 217, 0112, 63826, , , , , ,
WED - EVE, 5/30/2018, 914, 7899, 58119, 1 8 18 22 24 33 $6.90 M/0, 237331, 5 9 17 31 37 $120000.00, , 17 23 26 46 68 +20 x2 $60.00 M/0,
THU - MID, 5/31/2018, 250, 5220, 46784, , , , , ,
THU - EVE, 5/31/2018, 164, 5303, 43209, , , 6 7 9 27 28 $100000.00, , ,16 34 41 42 48 +30
FRI - MID, 6/1/2018, 578, 0787, 60004, , , , , ,
FRI - EVE, 6/1/2018, 496, 4251, 64412, , , 6 12 14 23 30 $110000.00, 5 24 52 62 66 +17 x3 $97.00 M/0, ,
SAT - MID, 6/2/2018, 726, 6639, 02087, , , , , ,
SAT - EVE, 6/2/2018, 140, 0206, 60684, 10 16 22 32 36 40 $7.00 M/0, 330469, 6 11 16 28 38 $100000.00, , 23 25 37 44 64 +7 x4 $74.00 M/0,
SUN - MID, 6/3/2018, 041, 4985, 38073, , , , , ,
SUN - EVE, 6/3/2018, 183, 7706, 48359, , , 10 23 25 27 36 $110000.00, , ,
MON - MID, 6/4/2018, 547, 7022, 18250, , , , , ,
MON - EVE, 6/4/2018, 589, 4115, 88236, 1 13 20 25 43 47 $7.10 M/0, 923605, 2 30 32 35 38 $120000.00, , ,1 5 20 33 36 +50
TUE - MID, 6/5/2018, 873, 6960, 06155, , , , , ,
TUE - EVE, 6/5/2018, 693, 3396, 91559, , , 9 11 13 25 30 $130000.00, 22 33 41 48 52 +4 x2 $110.00 M/0, ,
WED - MID, 6/6/2018, 273, 1231, 80075, , , , , ,
WED - EVE, 6/6/2018, 024, 7892, 06930, 10 13 25 34 42 45 $7.20 M/0, 400505, 5 8 26 30 33 $140000.00, , 23 28 41 53 56 +14 x3 $87.00 M/0,
THU - MID, 6/7/2018, 731, 3090, 87805, , , , , ,
THU - EVE, 6/7/2018, 973, 4952, 99753, , , 2 16 27 29 38 $159000.00, , ,2 9 27 38 43 +130
FRI - MID, 6/8/2018, 663, 5987, 47747, , , , , ,
FRI - EVE, 6/8/2018, 447, 7964, 25612, , , 13 16 21 26 27 $199000.00, 14 30 33 44 56 +13 x2 $127.00 M/0, ,
SAT - MID, 6/9/2018, 188, 0307, 91999, , , , , ,
SAT - EVE, 6/9/2018, 328, 2922, 95460, 4 14 19 21 24 43 $7.30 M/0, 685206, 4 7 17 21 39 $245000.00, , 6 10 15 25 36 +14 x3 $105.00 M/0,
SUN - MID, 6/10/2018, 003, 5540, 58776, , , , , ,
SUN - EVE, 6/10/2018, 602, 7887, 90622, , , 6 9 14 20 24 $286000.00, , ,
MON - MID, 6/11/2018, 731, 6874, 47787, , , , , ,
MON - EVE, 6/11/2018, 702, 3241, 46385, 10 12 30 34 41 49 $7.40 M/0, 935472, 9 16 25 27 37 $100000.00, , ,4 5 25 36 46 +90
TUE - MID, 6/12/2018, 613, 8765, 95127, , , , , ,
TUE - EVE, 6/12/2018, 192, 3582, 84507, , , 4 20 21 23 25 $110000.00, 1 3 5 8 70 +3 x2 $144.00 M/0, ,
WED - MID, 6/13/2018, 233, 1291, 08552, , , , , ,
WED - EVE, 6/13/2018, 486, 6014, 61604, 19 22 29 33 45 46 $7.50 M/0, 400736, 7 12 17 31 33 $120000.00, , 13 20 38 45 55 +1 x2 $121.00 M/0,
THU - MID, 6/14/2018, 867, 0372, 13660, , , , , ,
THU - EVE, 6/14/2018, 874, 7988, 60792, , , 6 21 27 29 34 $130000.00, , ,7 13 33 37 41 +180
FRI - MID, 6/15/2018, 624, 3542, 40900, , , , , ,
FRI - EVE, 6/15/2018, 533, 3356, 10580, , , 1 12 14 15 19 $140000.00, 1 11 37 47 51 +6 x2 $161.00 M/0, ,
SAT - MID, 6/16/2018, 035, 8641, 01441, , , , , ,
SAT - EVE, 6/16/2018, 642, 3736, 74600, 1 3 9 12 24 39 $7.60 M/0, 442758, 10 11 22 30 31 $154000.00, , 9 45 57 58 65 +9 x2 $137.00 M/0,
SUN - MID, 6/17/2018, 782, 8274, 88368, , , , , ,
SUN - EVE, 6/17/2018, 498, 4924, 56224, , , 1 30 35 36 38 $189000.00, , ,
MON - MID, 6/18/2018, 371, 2552, 30299, , , , , ,
MON - EVE, 6/18/2018, 318, 5437, 27405, 2 10 27 30 32 40 $7.70 M/0, 092080, 2 9 27 32 37 $238000.00, , ,1 22 27 31 34 +60
TUE - MID, 6/19/2018, 830, 4435, 28415, , , , , ,
TUE - EVE, 6/19/2018, 118, 0956, 88340, , , 6 21 28 30 34 $100000.00, 11 13 28 65 70 +14 x3 $175.00 M/0, ,
WED - MID, 6/20/2018, 101, 9532, 37628, , , , , ,
WED - EVE, 6/20/2018, 705, 1972, 35542, 9 33 40 41 44 47 $7.80 M/0, 594553, 7 13 16 26 36 $110000.00, , 4 14 23 27 56 +13 x2 $151.00 M/1,
THU - MID, 6/21/2018, 456, 1651, 17568, , , , , ,
THU - EVE, 6/21/2018, 995, 9431, 66023, , , 6 7 23 25 38 $120000.00, , ,3 6 25 39 44 +10
FRI - MID, 6/22/2018, 933, 9280, 48018, , , , , ,
FRI - EVE, 6/22/2018, 901, 3363, 82535, , , 6 14 18 21 28 $130000.00, 2 6 11 27 44 +20 x2 $192.00 M/0, ,
SAT - MID, 6/23/2018, 781, 5436, 31938, , , , , ,
SAT - EVE, 6/23/2018, 605, 9128, 55389, 4 18 20 21 31 43 $7.90 M/0, 273516, 8 21 25 32 36 $100000.00, , 16 29 43 45 56 +25 x2 $40.00 M/0,
SUN - MID, 6/24/2018, 317, 6245, 37591, , , , , ,
SUN - EVE, 6/24/2018, 722, 0704, 29542, , , 2 11 16 31 38 $100000.00, , ,
MON - MID, 6/25/2018, 628, 9410, 01669, , , , , ,
MON - EVE, 6/25/2018, 910, 9198, 48495, 13 14 16 25 28 34 $8.00 M/0, 310649, 12 14 22 26 27 $110000.00, , ,3 31 42 45 48 +171
TUE - MID, 6/26/2018, 588, 7008, 90460, , , , , ,
TUE - EVE, 6/26/2018, 275, 2588, 97699, , , 3 23 26 31 38 $120000.00, 17 25 29 39 60 +19 x2 $212.00 M/0, ,
WED - MID, 6/27/2018, 050, 3437, 45426, , , , , ,
WED - EVE, 6/27/2018, 448, 4994, 82498, 8 12 17 24 37 38 $8.10 M/0, 581683, 1 6 14 32 39 $130000.00, , 7 28 37 62 63 +15 x2 $50.00 M/0,
THU - MID, 6/28/2018, 616, 2917, 81206, , , , , ,
THU - EVE, 6/28/2018, 132, 9262, 74247, , , 9 13 14 29 36 $140000.00, , ,3 23 27 47 48 +30
FRI - MID, 6/29/2018, 420, 4281, 38434, , , , , ,
FRI - EVE, 6/29/2018, 141, 2543, 82867, , , 9 19 21 34 37 $100000.00, 2 32 47 49 68 +23 x4 $232.00 M/0, ,
SAT - MID, 6/30/2018, 810, 9477, 38664, , , , , ,
SAT - EVE, 6/30/2018, 267, 6236, 38330, 1 10 11 25 36 43 $8.20 M/0, 842609, 9 14 15 24 27 $110000.00, , 3 9 20 42 61 +24 x2 $60.00 M/0,
SUN - MID, 7/1/2018, 361, 2410, 84718, , , , , ,
SUN - EVE, 7/1/2018, 273, 8281, 96351, , , 9 10 13 26 36 $120000.00, , ,
MON - MID, 7/2/2018, 020, 3729, 98392, , , , , ,
MON - EVE, 7/2/2018, 494, 8334, 56260, 6 13 17 19 22 34 $8.30 M/0, 237882, 6 13 18 32 34 $130000.00, , ,13 18 27 39 43 +80
TUE - MID, 7/3/2018, 669, 2203, 39155, , , , , ,
TUE - EVE, 7/3/2018, 119, 5445, 05720, , , 1 3 8 14 29 $140000.00, 13 35 45 49 68 +23 x2 $256.00 M/0, ,
WED - MID, 7/4/2018, 168, 6574, 12600, , , , , ,
WED - EVE, 7/4/2018, 694, 3844, 93867, 1 7 16 19 25 30 $8.40 M/0, 161159, 12 18 19 20 33 $100000.00, , 4 7 15 41 44 +10 x2 $70.00 M/0,
THU - MID, 7/5/2018, 383, 9319, 99712, , , , , ,
THU - EVE, 7/5/2018, 724, 1903, 98547, , , 6 7 10 12 21 $110000.00, , ,12 16 31 32 46 +170
FRI - MID, 7/6/2018, 212, 3374, 85782, , , , , ,
FRI - EVE, 7/6/2018, 007, 5374, 06566, , , 11 12 21 28 33 $120000.00, 2 10 46 50 56 +16 x3 $283.00 M/0, ,
SAT - MID, 7/7/2018, 410, 5802, 07955, , , , , ,
SAT - EVE, 7/7/2018, 955, 5339, 90568, 6 9 10 12 22 42 $8.50 M/1, 125543, 1 8 22 26 35 $100000.00, , 1 10 43 45 64 +22 x3 $80.00 M/0,
SUN - MID, 7/8/2018, 122, 6773, 35148, , , , , ,
SUN - EVE, 7/8/2018, 149, 9335, 66446, , , 8 9 10 34 36 $110000.00, , ,
MON - MID, 7/9/2018, 201, 7805, 37520, , , , , ,
MON - EVE, 7/9/2018, 507, 7863, 46238, 5 13 16 30 38 47 $1.00 M/0, 516407, 17 25 27 30 31 $100000.00, , ,18 24 43 46 48 +60
TUE - MID, 7/10/2018, 751, 9688, 68216, , , , , ,
TUE - EVE, 7/10/2018, 897, 1138, 46214, , , 11 17 21 23 38 $110000.00, 1 17 28 56 70 +14 x3 $306.00 M/0, ,
WED - MID, 7/11/2018, 189, 3837, 78151, , , , , ,
WED - EVE, 7/11/2018, 368, 1302, 50311, 5 14 21 23 34 47 $1.10 M/0, 194347, 23 25 26 33 38 $120000.00, , 19 21 27 46 47 +7 x4 $90.00 M/0,
THU - MID, 7/12/2018, 221, 4182, 88580, , , , , ,
THU - EVE, 7/12/2018, 778, 7785, 11574, , , 8 15 28 31 34 $100000.00, , ,4 8 14 20 26 +60
FRI - MID, 7/13/2018, 283, 1551, 21744, , , , , ,
FRI - EVE, 7/13/2018, 686, 0019, 41004, , , 7 11 15 21 22 $110000.00, 21 22 39 59 68 +2 x2 $340.00 M/0, ,
SAT - MID, 7/14/2018, 020, 8712, 08791, , , , , ,
SAT - EVE, 7/14/2018, 503, 5314, 73930, 6 13 16 20 34 41 $1.20 M/0, 548402, 3 4 9 29 36 $100000.00, , 22 41 42 49 67 +11 x3 $100.00 M/0,
SUN - MID, 7/15/2018, 485, 6456, 90772, , , , , ,
SUN - EVE, 7/15/2018, 731, 8417, 62203, , , 4 5 20 26 37 $110000.00, , ,
MON - MID, 7/16/2018, 806, 8558, 63386, , , , , ,
MON - EVE, 7/16/2018, 851, 1948, 59529, 3 5 14 27 40 49 $1.30 M/0, 640443, 2 8 24 37 38 $120000.00, , ,14 17 18 21 48 +120
TUE - MID, 7/17/2018, 848, 1562, 47652, , , , , ,
TUE - EVE, 7/17/2018, 740, 7565, 55436, , , 2 6 16 19 37 $130000.00, 40 41 61 66 67 +12 x5 $375.00 M/0, ,
WED - MID, 7/18/2018, 303, 8685, 63461, , , , , ,
WED - EVE, 7/18/2018, 728, 2100, 52576, 9 20 21 30 42 48 $1.40 M/0, 868788, 2 3 11 17 22 $100000.00, , 1 10 27 28 36 +12 x2 $110.00 M/0,
THU - MID, 7/19/2018, 275, 6835, 33518, , , , , ,
THU - EVE, 7/19/2018, 153, 0343, 78281, , , 11 16 19 24 26 $100000.00, , ,14 27 29 36 40 +40
FRI - MID, 7/20/2018, 940, 2460, 37369, , , , , ,
FRI - EVE, 7/20/2018, 044, 5835, 10204, , , 1 6 18 24 37 $110000.00, 1 14 30 44 62 +1 x2 $433.00 M/0, ,
SAT - MID, 7/21/2018, 715, 7422, 12049, , , , , ,
SAT - EVE, 7/21/2018, 236, 3381, 72035, 6 19 20 24 25 34 $1.50 M/0, 360920, 2 4 6 24 38 $120000.00, , 9 23 56 58 68 +1 x2 $130.00 M/0,
SUN - MID, 7/22/2018, 299, 0311, 39479, , , , , ,
SUN - EVE, 7/22/2018, 417, 7050, 54362, , , 2 3 13 23 32 $130000.00, , ,
MON - MID, 7/23/2018, 923, 1287, 46141, , , , , ,
MON - EVE, 7/23/2018, 376, 2222, 07805, 1 3 11 34 36 45 $1.60 M/0, 084852, 1 20 23 24 34 $140000.00, , ,1 5 11 28 48 +70
TUE - MID, 7/24/2018, 817, 2795, 61065, , , , , ,
TUE - EVE, 7/24/2018, 217, 4766, 43853, , , 8 15 25 28 29 $150000.00, 1 2 4 19 29 +20 x3 $522.00 M/1, ,
WED - MID, 7/25/2018, 355, 0218, 83888, , , , , ,
WED - EVE, 7/25/2018, 812, 6885, 97057, 4 19 20 30 45 49 $1.70 M/0, 625479, 6 16 19 25 35 $182000.00, , 2 18 41 44 64 +26 x2 $147.00 M/0,
THU - MID, 7/26/2018, 111, 6482, 04106, , , , , ,
THU - EVE, 7/26/2018, 516, 2813, 52062, , , 7 17 20 25 38 $219000.00, , ,9 10 14 20 44 +160
FRI - MID, 7/27/2018, 657, 0222, 89595, , , , , ,
FRI - EVE, 7/27/2018, 706, 6240, 38258, , , 4 11 13 15 27 $100000.00, 1 32 40 49 63 +20 x3 $40.00 M/0, ,
SAT - MID, 7/28/2018, 322, 8054, 50843, , , , , ,
SAT - EVE, 7/28/2018, 186, 9746, 71211, 3 11 16 24 30 36 $1.80 M/0, 155090, 8 10 12 23 32 $110000.00, , 22 27 46 56 65 +13 x2 $168.00 M/0,
SUN - MID, 7/29/2018, 014, 4047, 34277, , , , , ,
SUN - EVE, 7/29/2018, 431, 9280, 79888, , , 9 11 17 28 34 $120000.00, , ,
MON - MID, 7/30/2018, 939, 6537, 97651, , , , , ,
MON - EVE, 7/30/2018, 676, 9606, 67280, 9 11 12 14 15 45 $1.90 M/0, 162121, 11 13 24 33 38 $130000.00, , ,8 15 34 36 37 +20
TUE - MID, 7/31/2018, 809, 4574, 95522, , , , , ,
TUE - EVE, 7/31/2018, 223, 2216, 68989, , , 4 14 15 27 30 $100000.00, 12 15 35 64 69 +9 x2 $45.00 M/0, ,
WED - MID, 8/1/2018, 513, 1400, 11301, , , , , ,
WED - EVE, 8/1/2018, 508, 1782, 64374, 7 12 15 21 23 28 $2.00 M/0, 324318, 9 16 26 34 35 $100000.00, , 5 22 32 38 58 +26 x2 $187.00 M/0,
THU - MID, 8/2/2018, 061, 6782, 75235, , , , , ,
THU - EVE, 8/2/2018, 183, 2563, 02554, , , 11 15 23 25 28 $110000.00, , ,9 16 17 20 23 +30
FRI - MID, 8/3/2018, 962, 9492, 48805, , , , , ,
FRI - EVE, 8/3/2018, 769, 2787, 10941, , , 4 12 15 17 29 $120000.00, 9 28 30 54 60 +2 x2 $50.00 M/0, ,
SAT - MID, 8/4/2018, 800, 1121, 24285, , , , , ,
SAT - EVE, 8/4/2018, 131, 4669, 50912, 9 12 32 34 42 48 $2.10 M/0, 911199, 6 30 32 33 36 $130000.00, , 3 11 38 44 58 +2 x4 $203.00 M/0,
SUN - MID, 8/5/2018, 518, 0774, 42916, , , , , ,
SUN - EVE, 8/5/2018, 991, 9013, 56341, , , 2 14 33 34 35 $140000.00, , ,
MON - MID, 8/6/2018, 593, 5272, 90485, , , , , ,
MON - EVE, 8/6/2018, 915, 6017, 69983, 7 8 16 30 39 48 $2.20 M/0, 575220, 6 12 24 28 34 $163000.00, , ,5 7 13 15 29 +50
TUE - MID, 8/7/2018, 246, 7246, 07127, , , , , ,
TUE - EVE, 8/7/2018, 917, 8348, 25075, , , 7 12 17 26 36 $100000.00, 2 13 15 21 62 +2 x5 $55.00 M/0, ,
WED - MID, 8/8/2018, 263, 3793, 65265, , , , , ,
WED - EVE, 8/8/2018, 738, 5946, 74601, 6 15 30 35 45 48 $2.30 M/0, 129443, 4 6 9 17 33 $110000.00, , 10 21 30 43 63 +17 x2 $223.00 M/0,
THU - MID, 8/9/2018, 676, 0652, 45723, , , , , ,
THU - EVE, 8/9/2018, 824, 2561, 88992, , , 13 14 18 21 22 $120000.00, , ,13 25 30 33 37 +50
FRI - MID, 8/10/2018, 416, 3961, 55568, , , , , ,
FRI - EVE, 8/10/2018, 016, 5777, 31434, , , 10 13 20 30 35 $130000.00, 1 3 12 22 42 +6 x5 $63.00 M/0, ,
SAT - MID, 8/11/2018, 447, 2843, 51291, , , , , ,
SAT - EVE, 8/11/2018, 763, 6829, 66702, 14 16 24 26 27 46 $2.40 M/0, 986591, 3 6 17 24 31 $140000.00, , 5 43 56 62 68 +24 x2 $247.00 M/1,
SUN - MID, 8/12/2018, 254, 7078, 79711, , , , , ,
SUN - EVE, 8/12/2018, 239, 8879, 15277, , , 5 9 10 17 23 $100000.00, , ,
MON - MID, 8/13/2018, 791, 3264, 43234, , , , , ,
MON - EVE, 8/13/2018, 764, 0272, 80780, 2 3 8 16 20 42 $2.50 M/0, 087063, 2 17 28 35 37 $110000.00, , ,1 15 22 27 41 +70
TUE - MID, 8/14/2018, 476, 1281, 38065, , , , , ,
TUE - EVE, 8/14/2018, 996, 6331, 07637, , , 14 15 17 26 30 $120000.00, 11 26 44 45 46 +11 x2 $75.00 M/0, ,
WED - MID, 8/15/2018, 454, 2375, 17333, , , , , ,
WED - EVE, 8/15/2018, 045, 5727, 76011, 17 25 32 33 39 43 $2.60 M/0, 099070, 2 22 24 36 39 $130000.00, , 12 15 28 47 48 +16 x2 $40.00 M/0,
THU - MID, 8/16/2018, 658, 4942, 84634, , , , , ,
THU - EVE, 8/16/2018, 412, 8596, 01529, , , 4 17 19 23 32 $140000.00, , ,8 39 42 43 48 +110
FRI - MID, 8/17/2018, 786, 2740, 20407, , , , , ,
FRI - EVE, 8/17/2018, 359, 5238, 46341, , , 8 16 19 21 36 $150000.00, 1 31 32 47 56 +3 x2 $88.00 M/0, ,
SAT - MID, 8/18/2018, 853, 4904, 30231, , , , , ,
SAT - EVE, 8/18/2018, 251, 5301, 50253, 10 23 30 33 38 49 $2.70 M/0, 674694, 4 15 19 26 39 $182000.00, , 24 34 52 61 67 +16 x3 $50.00 M/0,
SUN - MID, 8/19/2018, 877, 5797, 63953, , , , , ,
SUN - EVE, 8/19/2018, 304, 6666, 63361, , , 5 21 22 23 26 $224000.00, , ,
MON - MID, 8/20/2018, 179, 6722, 43704, , , , , ,
MON - EVE, 8/20/2018, 208, 6151, 42089, 12 15 16 23 27 41 $2.80 M/0, 033146, 4 7 13 18 33 $268000.00, , ,4 16 36 44 48 +110
TUE - MID, 8/21/2018, 032, 4644, 37040, , , , , ,
TUE - EVE, 8/21/2018, 599, 9909, 99532, , , 21 22 30 34 39 $312000.00, 14 16 19 38 57 +11 x3 $102.00 M/0, ,
WED - MID, 8/22/2018, 207, 1627, 86642, , , , , ,
WED - EVE, 8/22/2018, 930, 6295, 36042, 3 16 25 28 34 38 $2.90 M/0, 929219, 4 7 14 16 29 $100000.00, , 1 7 45 47 69 +13 x2 $60.00 M/0,
THU - MID, 8/23/2018, 506, 3070, 10998, , , , , ,
THU - EVE, 8/23/2018, 460, 6273, 14569, , , 3 15 21 31 36 $100000.00, , ,6 10 28 34 45 +70
FRI - MID, 8/24/2018, 563, 8299, 06830, , , , , ,
FRI - EVE, 8/24/2018, 528, 4053, 81291, , , 4 14 17 26 38 $110000.00, 1 6 13 18 49 +8 x2 $118.00 M/0, ,
SAT - MID, 8/25/2018, 347, 8734, 66674, , , , , ,
SAT - EVE, 8/25/2018, 609, 1711, 01727, 5 10 16 24 28 41 $3.00 M/0, 912674, 2 10 18 27 33 $120000.00, , 20 25 54 57 63 +8 x2 $70.00 M/0,
SUN - MID, 8/26/2018, 950, 7405, 98110, , , , , ,
SUN - EVE, 8/26/2018, 509, 9950, 94773, , , 2 8 15 19 38 $100000.00, , ,
MON - MID, 8/27/2018, 443, 1066, 42250, , , , , ,
MON - EVE, 8/27/2018, 257, 7113, 45872, 2 10 19 21 25 37 $3.10 M/0, 049404, 11 12 16 25 28 $110000.00, , ,6 8 12 19 32 +170
TUE - MID, 8/28/2018, 026, 6764, 40025, , , , , ,
TUE - EVE, 8/28/2018, 746, 8035, 78242, , , 7 13 20 24 37 $100000.00, 3 20 33 34 41 +20 x3 $134.00 M/0, ,
WED - MID, 8/29/2018, 172, 1374, 39908, , , , , ,
WED - EVE, 8/29/2018, 953, 8656, 32244, 6 14 15 18 26 45 $3.20 M/0, 244208, 6 21 24 33 38 $110000.00, , 25 41 53 57 67 +12 x2 $80.00 M/0,
THU - MID, 8/30/2018, 051, 9928, 52936, , , , , ,
THU - EVE, 8/30/2018, 470, 6208, 18693, , , 6 8 19 30 38 $120000.00, , ,16 20 32 40 46 +100
FRI - MID, 8/31/2018, 442, 1591, 31580, , , , , ,
FRI - EVE, 8/31/2018, 899, 8001, 50279, , , 5 14 19 20 34 $100000.00, 7 18 29 32 45 +17 x3 $152.00 M/0, ,
SAT - MID, 9/1/2018, 344, 4238, 40349, , , , , ,
SAT - EVE, 9/1/2018, 881, 6546, 79004, 19 23 34 39 43 46 $3.30 M/0, 862851, 10 11 13 29 34 $110000.00, , 11 54 55 61 66 +9 x3 $90.00 M/0,
SUN - MID, 9/2/2018, 721, 8922, 02626, , , , , ,
SUN - EVE, 9/2/2018, 370, 7038, 14119, , , 5 6 13 33 36 $120000.00, , ,
MON - MID, 9/3/2018, 576, 8494, 30957, , , , , ,
MON - EVE, 9/3/2018, 203, 8163, 34965, 15 29 33 36 37 48 $3.40 M/0, 184903, 6 12 17 25 32 $130000.00, , ,27 40 43 44 47 +30
TUE - MID, 9/4/2018, 250, 8745, 18450, , , , , ,
TUE - EVE, 9/4/2018, 729, 0985, 35708, , , 15 20 22 23 24 $140000.00, 2 7 25 35 44 +3 x3 $167.00 M/0, ,
WED - MID, 9/5/2018, 145, 4842, 43535, , , , , ,
WED - EVE, 9/5/2018, 394, 2995, 50370, 7 14 17 20 28 44 $3.50 M/0, 633760, 12 28 33 34 37 $160000.00, , 6 15 50 59 60 +13 x2 $100.00 M/0,
THU - MID, 9/6/2018, 209, 0482, 44798, , , , , ,
THU - EVE, 9/6/2018, 270, 6282, 95900, , , 10 14 18 29 33 $205000.00, , ,14 27 29 36 39 +60
FRI - MID, 9/7/2018, 064, 4724, 44771, , , , , ,
FRI - EVE, 9/7/2018, 769, 5532, 69705, , , 12 13 27 32 39 $251000.00, 8 10 41 54 68 +10 x2 $187.00 M/0, ,
SAT - MID, 9/8/2018, 444, 7069, 86357, , , , , ,
SAT - EVE, 9/8/2018, 992, 0036, 43664, 3 16 19 30 34 35 $3.60 M/0, 261754, 8 11 31 32 38 $309000.00, , 3 13 20 32 33 +21 x3 $114.00 M/0,
SUN - MID, 9/9/2018, 025, 0119, 72910, , , , , ,
SUN - EVE, 9/9/2018, 336, 5941, 85800, , , 10 13 17 25 28 $100000.00, , ,
MON - MID, 9/10/2018, 986, 4509, 84701, , , , , ,
