Day - Draw, Date, Pick 3, Pick 4, Pick 5, Classic Lotto, Kicker, Rolling Cash 5, Mega Millions, Powerball, Lucky For Life
TUE - EVE, 9/10/2019, 066, 2856, 20710, , , 1 2 6 20 30 $100000.00, 34 47 48 50 55 +24 x2 $154.00 M/0, ,
WED - MID, 9/11/2019, 216, 5337, 23408, , , , , ,
WED - EVE, 9/11/2019, 041, 1465, 47157, 1 4 21 30 32 44 $2.90 M/0, 768974, 9 18 31 35 36 $110000.00, , 6 17 24 53 57 +3 x3 $50.00 M/0,
THU - MID, 9/12/2019, 190, 8419, 98583, , , , , ,
THU - EVE, 9/12/2019, 151, 9931, 23639, , , 13 26 31 34 39 $120000.00, , ,2 16 29 43 46 +30
FRI - MID, 9/13/2019, 900, 8240, 16629, , , , , ,
FRI - EVE, 9/13/2019, 497, 1000, 56801, , , 2 9 12 17 36 $100000.00, 6 16 37 59 62 +5 x2 $172.00 M/0, ,
SAT - MID, 9/14/2019, 579, 8274, 39067, , , , , ,
SAT - EVE, 9/14/2019, 154, 6941, 21647, 8 20 24 26 36 41 $3.00 M/0, 098679, 15 26 28 34 38 $100000.00, , 11 27 31 36 67 +11 x2 $60.00 M/0,
SUN - MID, 9/15/2019, 801, 7076, 81069, , , , , ,
SUN - EVE, 9/15/2019, 742, 3324, 83654, , , 3 5 12 30 36 $110000.00, , ,
MON - MID, 9/16/2019, 191, 6827, 94546, , , , , ,
MON - EVE, 9/16/2019, 536, 9728, 17913, 3 12 15 24 32 40 $3.10 M/0, 862988, 6 21 22 23 27 $120000.00, , ,11 12 22 31 37 +70
TUE - MID, 9/17/2019, 947, 9394, 50559, , , , , ,
TUE - EVE, 9/17/2019, 882, 1339, 06965, , , 12 16 21 25 29 $130000.00, 12 15 30 50 65 +1 x4 $192.00 M/0, ,
WED - MID, 9/18/2019, 325, 6402, 57813, , , , , ,
WED - EVE, 9/18/2019, 985, 1237, 80704, 18 26 30 36 42 45 $3.20 M/0, 304834, 1 2 5 14 28 $140000.00, , 14 19 39 47 51 +15 x3 $70.00 M/0,
THU - MID, 9/19/2019, 390, 9992, 77787, , , , , ,
THU - EVE, 9/19/2019, 150, 8558, 29179, , , 3 5 9 22 25 $150000.00, , ,13 21 27 28 39 +50
FRI - MID, 9/20/2019, 507, 0882, 53119, , , , , ,
FRI - EVE, 9/20/2019, 831, 0275, 17612, , , 4 14 15 22 24 $160000.00, 23 24 42 48 53 +22 x2 $211.00 M/0, ,
SAT - MID, 9/21/2019, 050, 9088, 76698, , , , , ,
SAT - EVE, 9/21/2019, 618, 9237, 51572, 6 10 19 20 28 47 $3.30 M/0, 041089, 8 10 18 19 23 $190000.00, , 1 9 22 36 68 +22 x2 $80.00 M/1,
SUN - MID, 9/22/2019, 591, 5723, 49954, , , , , ,
SUN - EVE, 9/22/2019, 968, 1662, 36769, , , 6 15 18 23 25 $220000.00, , ,
MON - MID, 9/23/2019, 000, 0201, 54487, , , , , ,
MON - EVE, 9/23/2019, 531, 5317, 24392, 1 9 13 38 45 49 $3.40 M/0, 707631, 9 20 27 33 39 $258000.00, , ,4 23 25 43 48 +90
TUE - MID, 9/24/2019, 908, 0647, 69246, , , , , ,
TUE - EVE, 9/24/2019, 607, 8560, 69810, , , 11 13 15 16 26 $319000.00, 6 14 24 42 46 +9 x4 $227.00 M/1, ,
WED - MID, 9/25/2019, 048, 7635, 28272, , , , , ,
WED - EVE, 9/25/2019, 901, 3525, 69921, 15 25 27 33 35 43 $3.50 M/0, 911770, 3 9 21 24 38 $100000.00, , 37 43 44 45 53 +25 x3 $40.00 M/0,
THU - MID, 9/26/2019, 103, 8165, 34738, , , , , ,
THU - EVE, 9/26/2019, 272, 5057, 48873, , , 11 18 21 29 37 $110000.00, , ,4 11 33 43 47 +170
FRI - MID, 9/27/2019, 434, 8084, 55066, , , , , ,
FRI - EVE, 9/27/2019, 891, 5620, 83047, , , 14 18 21 22 32 $120000.00, 12 20 31 43 45 +20 x3 $40.00 M/0, ,
SAT - MID, 9/28/2019, 688, 3427, 00742, , , , , ,
SAT - EVE, 9/28/2019, 624, 8039, 45087, 1 13 15 21 28 36 $3.60 M/0, 582621, 16 29 32 37 39 $130000.00, , 15 23 34 51 55 +4 x2 $50.00 M/0,
SUN - MID, 9/29/2019, 469, 5652, 84956, , , , , ,
SUN - EVE, 9/29/2019, 832, 8683, 65220, , , 13 14 23 35 39 $140000.00, , ,
MON - MID, 9/30/2019, 577, 8120, 74634, , , , , ,
MON - EVE, 9/30/2019, 185, 3396, 82833, 5 8 11 21 24 32 $3.70 M/0, 041216, 1 4 6 14 30 $168000.00, , ,3 14 45 47 48 +30
TUE - MID, 10/1/2019, 513, 1349, 58171, , , , , ,
TUE - EVE, 10/1/2019, 127, 3156, 37241, , , 13 19 21 26 35 $203000.00, 10 17 39 42 59 +3 x2 $45.00 M/0, ,
WED - MID, 10/2/2019, 675, 3680, 13137, , , , , ,
WED - EVE, 10/2/2019, 477, 1446, 71972, 1 19 24 32 34 40 $3.80 M/0, 489911, 5 11 18 22 36 $100000.00, , 4 8 10 43 53 +7 x2 $60.00 M/0,
THU - MID, 10/3/2019, 087, 4229, 00928, , , , , ,
THU - EVE, 10/3/2019, 444, 9417, 23492, , , 1 9 16 28 37 $110000.00, , ,1 13 42 43 44 +180
FRI - MID, 10/4/2019, 360, 1507, 10774, , , , , ,
FRI - EVE, 10/4/2019, 895, 3110, 64860, , , 11 12 18 22 31 $120000.00, 11 38 44 48 70 +17 x2 $50.00 M/0, ,
SAT - MID, 10/5/2019, 609, 4465, 01753, , , , , ,
SAT - EVE, 10/5/2019, 354, 8195, 42928, 4 11 15 30 44 48 $3.90 M/0, 883939, 12 15 16 20 21 $100000.00, , 6 14 36 51 54 +4 x2 $70.00 M/0,
SUN - MID, 10/6/2019, 020, 8503, 54515, , , , , ,
SUN - EVE, 10/6/2019, 104, 7181, 99939, , , 2 12 15 22 27 $100000.00, , ,
MON - MID, 10/7/2019, 669, 3163, 51786, , , , , ,
MON - EVE, 10/7/2019, 664, 5671, 80355, 13 16 25 43 44 48 $4.00 M/0, 229881, 9 25 27 29 38 $110000.00, , ,13 18 31 38 43 +160
TUE - MID, 10/8/2019, 629, 8283, 69546, , , , , ,
TUE - EVE, 10/8/2019, 584, 1174, 65958, , , 2 11 20 23 31 $120000.00, 5 8 10 17 48 +23 x3 $55.00 M/0, ,
WED - MID, 10/9/2019, 528, 6719, 56294, , , , , ,
WED - EVE, 10/9/2019, 810, 1341, 51037, 2 8 29 33 37 40 $4.10 M/0, 778149, 3 5 13 16 19 $130000.00, , 5 18 33 43 65 +2 x2 $80.00 M/0,
THU - MID, 10/10/2019, 235, 1452, 13213, , , , , ,
THU - EVE, 10/10/2019, 062, 1435, 67839, , , 21 23 24 28 29 $140000.00, , ,27 30 31 34 45 +160
FRI - MID, 10/11/2019, 820, 5925, 20692, , , , , ,
FRI - EVE, 10/11/2019, 627, 2228, 02983, , , 13 19 33 35 37 $100000.00, 14 22 30 37 60 +8 x3 $60.00 M/0, ,
SAT - MID, 10/12/2019, 853, 3211, 66239, , , , , ,
SAT - EVE, 10/12/2019, 935, 0670, 21750, 6 12 22 23 29 31 $4.20 M/0, 184349, 9 13 17 32 37 $110000.00, , 12 29 34 53 65 +23 x2 $90.00 M/0,
SUN - MID, 10/13/2019, 593, 5051, 59644, , , , , ,
SUN - EVE, 10/13/2019, 519, 0476, 38266, , , 2 3 9 13 37 $120000.00, , ,
MON - MID, 10/14/2019, 290, 6378, 76059, , , , , ,
MON - EVE, 10/14/2019, 168, 5775, 92565, 12 13 14 24 35 46 $4.30 M/0, 082092, 3 4 6 32 33 $130000.00, , ,12 17 19 35 41 +90
TUE - MID, 10/15/2019, 716, 8939, 46851, , , , , ,
TUE - EVE, 10/15/2019, 656, 4810, 12139, , , 8 16 29 33 38 $140000.00, 4 12 14 35 70 +2 x2 $65.00 M/0, ,
WED - MID, 10/16/2019, 695, 0601, 63487, , , , , ,
WED - EVE, 10/16/2019, 360, 7640, 97302, 2 27 30 32 38 40 $4.40 M/0, 480600, 10 13 24 25 26 $166000.00, , 1 5 25 63 67 +3 x2 $100.00 M/0,
THU - MID, 10/17/2019, 519, 7674, 55071, , , , , ,
THU - EVE, 10/17/2019, 144, 2218, 81458, , , 11 12 15 17 22 $201000.00, , ,8 9 25 27 33 +170
FRI - MID, 10/18/2019, 638, 0424, 33779, , , , , ,
FRI - EVE, 10/18/2019, 711, 9891, 99298, , , 2 8 11 20 38 $228000.00, 18 58 60 65 67 +20 x3 $71.00 M/0, ,
SAT - MID, 10/19/2019, 087, 5523, 95628, , , , , ,
SAT - EVE, 10/19/2019, 812, 7278, 78508, 14 20 40 43 44 47 $4.50 M/0, 417848, 11 12 15 28 36 $275000.00, , 14 27 29 59 65 +12 x2 $110.00 M/0,
SUN - MID, 10/20/2019, 444, 5660, 52089, , , , , ,
SUN - EVE, 10/20/2019, 895, 4416, 82768, , , 14 15 28 34 36 $331000.00, , ,
MON - MID, 10/21/2019, 041, 9951, 52200, , , , , ,
MON - EVE, 10/21/2019, 381, 7499, 23997, 2 23 35 38 41 49 $4.60 M/0, 924252, 9 10 25 26 31 $401000.00, , ,9 14 15 35 40 +100
TUE - MID, 10/22/2019, 500, 7084, 63712, , , , , ,
TUE - EVE, 10/22/2019, 984, 7995, 31887, , , 2 5 8 22 37 $473000.00, 5 11 14 23 25 +10 x4 $82.00 M/0, ,
WED - MID, 10/23/2019, 787, 6653, 53399, , , , , ,
WED - EVE, 10/23/2019, 663, 0961, 40073, 2 11 15 30 32 44 $4.70 M/0, 955573, 1 3 19 26 29 $554000.00, , 5 12 50 61 69 +23 x2 $120.00 M/0,
THU - MID, 10/24/2019, 260, 2356, 84094, , , , , ,
THU - EVE, 10/24/2019, 151, 9308, 30765, , , 14 16 23 31 37 $100000.00, , ,5 13 24 38 48 +60
FRI - MID, 10/25/2019, 920, 3927, 20572, , , , , ,
FRI - EVE, 10/25/2019, 630, 9234, 96317, , , 21 24 27 32 39 $110000.00, 16 24 25 52 60 +6 x3 $93.00 M/0, ,
SAT - MID, 10/26/2019, 104, 3698, 50257, , , , , ,
SAT - EVE, 10/26/2019, 561, 1372, 28037, 8 9 16 19 20 26 $4.80 M/0, 494378, 7 8 22 27 29 $120000.00, , 3 20 48 54 59 +4 x4 $130.00 M/0,
SUN - MID, 10/27/2019, 777, 6272, 47731, , , , , ,
SUN - EVE, 10/27/2019, 716, 6677, 83782, , , 19 22 25 33 39 $130000.00, , ,
MON - MID, 10/28/2019, 852, 9836, 43233, , , , , ,
MON - EVE, 10/28/2019, 910, 1819, 59079, 11 19 33 36 44 49 $4.90 M/0, 364106, 10 17 23 31 39 $140000.00, , ,11 15 18 23 34 +100
TUE - MID, 10/29/2019, 221, 9915, 91413, , , , , ,
TUE - EVE, 10/29/2019, 204, 1345, 91243, , , 9 12 20 23 34 $173000.00, 4 9 17 27 39 +22 x2 $105.00 M/0, ,
WED - MID, 10/30/2019, 600, 5438, 52633, , , , , ,
WED - EVE, 10/30/2019, 944, 9178, 31793, 17 18 25 28 29 45 $5.00 M/0, 996165, 6 21 31 33 37 $212000.00, , 19 22 52 56 67 +21 x2 $140.00 M/0,
THU - MID, 10/31/2019, 090, 9799, 55853, , , , , ,
THU - EVE, 10/31/2019, 931, 2202, 74140, , , 13 16 23 24 35 $261000.00, , ,2 31 33 41 46 +180
FRI - MID, 11/1/2019, 908, 9240, 17534, , , , , ,
FRI - EVE, 11/1/2019, 978, 0361, 85875, , , 4 5 11 15 21 $315000.00, 9 20 36 41 54 +22 x2 $118.00 M/0, ,
SAT - MID, 11/2/2019, 201, 9924, 10642, , , , , ,
SAT - EVE, 11/2/2019, 065, 2657, 81893, 13 15 19 22 24 25 $5.10 M/0, 457160, 6 12 14 25 26 $353000.00, , 3 23 32 37 58 +22 x2 $150.00 M/1,
SUN - MID, 11/3/2019, 115, 6090, 69754, , , , , ,
SUN - EVE, 11/3/2019, 837, 2772, 15039, , , 3 26 32 37 38 $416000.00, , ,
MON - MID, 11/4/2019, 597, 6063, 70849, , , , , ,
MON - EVE, 11/4/2019, 614, 1086, 04357, 2 24 37 39 40 49 $5.20 M/0, 542352, 2 9 23 27 38 $496000.00, , ,28 34 42 44 48 +150
TUE - MID, 11/5/2019, 581, 6491, 58770, , , , , ,
TUE - EVE, 11/5/2019, 206, 5243, 58975, , , 10 26 29 34 37 $100000.00, 2 9 24 49 54 +19 x3 $127.00 M/0, ,
WED - MID, 11/6/2019, 942, 5410, 81445, , , , , ,
WED - EVE, 11/6/2019, 654, 5754, 06062, 2 9 15 28 40 47 $5.30 M/0, 198566, 3 8 9 14 16 $110000.00, , 15 28 46 62 64 +17 x3 $40.00 M/0,
THU - MID, 11/7/2019, 575, 0438, 75183, , , , , ,
THU - EVE, 11/7/2019, 376, 4288, 56092, , , 6 8 12 15 37 $120000.00, , ,1 10 15 18 40 +150
FRI - MID, 11/8/2019, 698, 4652, 84901, , , , , ,
FRI - EVE, 11/8/2019, 322, 4077, 36259, , , 4 14 27 38 39 $130000.00, 3 4 10 39 58 +14 x3 $145.00 M/0, ,
SAT - MID, 11/9/2019, 293, 7149, 62344, , , , , ,
SAT - EVE, 11/9/2019, 421, 9406, 50928, 19 26 34 41 45 48 $5.40 M/0, 061346, 8 16 23 28 30 $140000.00, , 14 17 35 38 60 +25 x2 $50.00 M/0,
SUN - MID, 11/10/2019, 612, 8694, 13551, , , , , ,
SUN - EVE, 11/10/2019, 368, 9416, 38214, , , 9 11 24 28 37 $100000.00, , ,
MON - MID, 11/11/2019, 211, 0644, 93197, , , , , ,
MON - EVE, 11/11/2019, 045, 3388, 52193, 4 15 20 32 44 49 $5.50 M/0, 832227, 1 8 13 29 33 $100000.00, , ,3 5 22 23 36 +120
TUE - MID, 11/12/2019, 128, 7613, 89825, , , , , ,
TUE - EVE, 11/12/2019, 376, 7801, 67199, , , 2 12 13 23 32 $110000.00, 19 30 44 56 65 +24 x2 $163.00 M/0, ,
WED - MID, 11/13/2019, 261, 7770, 19253, , , , , ,
WED - EVE, 11/13/2019, 135, 8753, 28040, 2 11 12 17 33 39 $5.60 M/0, 143957, 5 10 23 26 39 $100000.00, , 23 26 27 28 66 +11 x2 $60.00 M/0,
THU - MID, 11/14/2019, 581, 1346, 46880, , , , , ,
THU - EVE, 11/14/2019, 243, 3941, 99279, , , 10 15 25 32 34 $110000.00, , ,9 11 21 22 30 +140
FRI - MID, 11/15/2019, 013, 8220, 97126, , , , , ,
FRI - EVE, 11/15/2019, 531, 3332, 33819, , , 1 17 22 27 39 $120000.00, 12 19 34 35 68 +20 x2 $178.00 M/0, ,
SAT - MID, 11/16/2019, 440, 8396, 87717, , , , , ,
SAT - EVE, 11/16/2019, 136, 7510, 07730, 17 21 22 25 37 46 $5.70 M/0, 447811, 9 13 14 22 27 $100000.00, , 14 22 26 55 63 +26 x3 $70.00 M/0,
SUN - MID, 11/17/2019, 736, 5284, 92511, , , , , ,
SUN - EVE, 11/17/2019, 380, 5797, 92295, , , 4 14 25 31 36 $110000.00, , ,
MON - MID, 11/18/2019, 443, 1605, 66421, , , , , ,
MON - EVE, 11/18/2019, 330, 1440, 48421, 13 19 26 29 35 45 $5.80 M/0, 994965, 13 18 24 27 31 $120000.00, , ,15 22 28 35 37 +170
TUE - MID, 11/19/2019, 630, 2248, 07069, , , , , ,
TUE - EVE, 11/19/2019, 437, 3312, 44769, , , 2 17 21 23 36 $130000.00, 22 43 44 47 66 +22 x3 $192.00 M/0, ,
WED - MID, 11/20/2019, 779, 6123, 92974, , , , , ,
WED - EVE, 11/20/2019, 546, 2512, 47976, 8 10 15 18 29 37 $5.90 M/0, 916097, 2 8 9 25 33 $140000.00, , 7 15 39 40 57 +12 x2 $80.00 M/0,
THU - MID, 11/21/2019, 904, 1031, 13192, , , , , ,
THU - EVE, 11/21/2019, 361, 6603, 25437, , , 1 9 15 29 33 $155000.00, , ,15 17 20 23 37 +70
FRI - MID, 11/22/2019, 375, 0854, 80296, , , , , ,
FRI - EVE, 11/22/2019, 017, 2917, 77674, , , 3 22 28 29 31 $100000.00, 7 12 17 49 53 +24 x4 $208.00 M/0, ,
SAT - MID, 11/23/2019, 328, 5110, 94112, , , , , ,
SAT - EVE, 11/23/2019, 790, 9637, 03271, 3 5 14 16 23 31 $6.00 M/0, 376408, 11 13 19 27 37 $110000.00, , 28 35 38 61 66 +23 x3 $90.00 M/0,
SUN - MID, 11/24/2019, 167, 9689, 38222, , , , , ,
SUN - EVE, 11/24/2019, 568, 2830, 75998, , , 3 9 20 34 37 $120000.00, , ,
MON - MID, 11/25/2019, 904, 2367, 81094, , , , , ,
MON - EVE, 11/25/2019, 971, 9159, 72272, 10 13 14 27 28 33 $6.10 M/0, 193952, 16 17 18 31 34 $130000.00, , ,1 2 3 31 40 +50
TUE - MID, 11/26/2019, 948, 4055, 42153, , , , , ,
TUE - EVE, 11/26/2019, 775, 0138, 37048, , , 4 9 12 34 37 $140000.00, 8 27 29 38 43 +13 x2 $226.00 M/0, ,
WED - MID, 11/27/2019, 033, 0361, 67995, , , , , ,
WED - EVE, 11/27/2019, 114, 0085, 77695, 23 25 27 44 45 46 $6.20 M/0, 364138, 5 16 25 35 38 $162000.00, , 15 26 37 53 55 +21 x2 $100.00 M/0,
THU - MID, 11/28/2019, 048, 9106, 45536, , , , , ,
THU - EVE, 11/28/2019, 189, 6395, 37063, , , 1 10 18 26 37 $201000.00, , ,3 9 22 24 41 +30
FRI - MID, 11/29/2019, 376, 5190, 25784, , , , , ,
FRI - EVE, 11/29/2019, 811, 0433, 99368, , , 10 11 21 35 39 $238000.00, 6 8 31 50 65 +9 x2 $243.00 M/0, ,
SAT - MID, 11/30/2019, 222, 0898, 93584, , , , , ,
SAT - EVE, 11/30/2019, 686, 3234, 70928, 7 20 21 28 38 39 $6.30 M/0, 678525, 2 4 7 17 38 $291000.00, , 15 35 42 63 68 +18 x4 $110.00 M/0,
SUN - MID, 12/1/2019, 111, 4850, 13486, , , , , ,
SUN - EVE, 12/1/2019, 643, 2270, 30296, , , 2 4 14 21 33 $100000.00, , ,
MON - MID, 12/2/2019, 984, 3643, 23624, , , , , ,
MON - EVE, 12/2/2019, 874, 1001, 62152, 8 17 21 23 33 38 $6.40 M/0, 931944, 8 12 14 16 34 $100000.00, , ,10 31 43 44 46 +130
TUE - MID, 12/3/2019, 810, 7514, 16041, , , , , ,
TUE - EVE, 12/3/2019, 101, 6516, 25067, , , 1 6 7 20 28 $110000.00, 23 43 60 63 69 +19 x2 $266.00 M/0, ,
WED - MID, 12/4/2019, 804, 2327, 94827, , , , , ,
WED - EVE, 12/4/2019, 701, 6139, 77569, 3 5 10 12 25 40 $6.50 M/0, 426893, 3 11 19 35 37 $120000.00, , 8 27 44 51 61 +14 x3 $120.00 M/0,
THU - MID, 12/5/2019, 781, 6923, 70386, , , , , ,
THU - EVE, 12/5/2019, 661, 3799, 76542, , , 1 24 27 33 36 $130000.00, , ,3 11 16 19 32 +30
FRI - MID, 12/6/2019, 616, 2441, 95325, , , , , ,
FRI - EVE, 12/6/2019, 452, 3520, 22483, , , 6 7 10 17 20 $140000.00, 20 31 40 46 61 +20 x5 $285.00 M/0, ,
SAT - MID, 12/7/2019, 425, 1011, 75640, , , , , ,
SAT - EVE, 12/7/2019, 020, 2540, 64971, 7 8 17 45 48 49 $6.60 M/0, 186633, 3 29 36 38 39 $150000.00, , 18 42 53 62 66 +25 x3 $130.00 M/0,
SUN - MID, 12/8/2019, 879, 1520, 84227, , , , , ,
SUN - EVE, 12/8/2019, 117, 2375, 23906, , , 2 3 9 22 29 $186000.00, , ,
MON - MID, 12/9/2019, 813, 9271, 01741, , , , , ,
MON - EVE, 12/9/2019, 031, 1200, 65702, 11 22 23 37 40 46 $6.70 M/0, 192608, 1 7 8 23 24 $211000.00, , ,1 16 27 39 45 +100
TUE - MID, 12/10/2019, 394, 4556, 45744, , , , , ,
TUE - EVE, 12/10/2019, 525, 1007, 18471, , , 2 8 26 27 39 $244000.00, 18 31 46 54 61 +25 x2 $314.00 M/0, ,
WED - MID, 12/11/2019, 280, 9124, 42736, , , , , ,
WED - EVE, 12/11/2019, 550, 8151, 56461, 10 24 25 40 48 49 $6.80 M/0, 508419, 3 10 27 29 32 $295000.00, , 24 29 42 44 63 +10 x4 $140.00 M/0,
THU - MID, 12/12/2019, 642, 8225, 00615, , , , , ,
THU - EVE, 12/12/2019, 812, 0207, 72697, , , 9 22 25 30 34 $100000.00, , ,16 17 21 28 38 +80
FRI - MID, 12/13/2019, 472, 5387, 79745, , , , , ,
FRI - EVE, 12/13/2019, 488, 2209, 38448, , , 9 15 17 28 30 $110000.00, 17 21 29 39 56 +22 x3 $340.00 M/0, ,
SAT - MID, 12/14/2019, 988, 8288, 77650, , , , , ,
SAT - EVE, 12/14/2019, 125, 3400, 42454, 15 23 30 35 39 42 $6.90 M/0, 337187, 1 3 18 24 30 $120000.00, , 3 6 12 32 64 +19 x3 $150.00 M/0,
SUN - MID, 12/15/2019, 254, 3155, 93690, , , , , ,
SUN - EVE, 12/15/2019, 363, 9203, 43386, , , 9 18 19 21 37 $100000.00, , ,
MON - MID, 12/16/2019, 273, 0466, 15713, , , , , ,
MON - EVE, 12/16/2019, 108, 3311, 52948, 1 3 6 16 22 41 $7.00 M/0, 631446, 3 13 30 33 36 $110000.00, , ,11 20 21 38 45 +170
TUE - MID, 12/17/2019, 991, 1068, 09382, , , , , ,
TUE - EVE, 12/17/2019, 592, 2114, 07721, , , 7 22 25 26 33 $120000.00, 22 30 53 55 56 +16 x2 $372.00 M/1, ,
WED - MID, 12/18/2019, 906, 4439, 44563, , , , , ,
WED - EVE, 12/18/2019, 793, 4947, 07257, 26 28 33 36 44 45 $7.10 M/0, 790616, 7 21 22 30 35 $130000.00, , 14 18 26 39 68 +9 x2 $160.00 M/0,
THU - MID, 12/19/2019, 854, 9292, 46019, , , , , ,
THU - EVE, 12/19/2019, 350, 5448, 53329, , , 12 23 27 29 32 $140000.00, , ,6 27 28 40 44 +90
FRI - MID, 12/20/2019, 750, 3092, 36830, , , , , ,
FRI - EVE, 12/20/2019, 605, 9070, 48718, , , 6 12 13 19 34 $150000.00, 3 20 23 35 60 +16 x3 $40.00 M/0, ,
SAT - MID, 12/21/2019, 642, 5554, 88202, , , , , ,
SAT - EVE, 12/21/2019, 074, 9281, 09623, 10 12 22 32 38 46 $7.20 M/0, 556749, 2 10 11 22 30 $100000.00, , 19 31 35 50 67 +14 x2 $171.00 M/0,
SUN - MID, 12/22/2019, 076, 4395, 80842, , , , , ,
SUN - EVE, 12/22/2019, 988, 8807, 62033, , , 1 6 25 33 38 $100000.00, , ,
MON - MID, 12/23/2019, 422, 3925, 44216, , , , , ,
MON - EVE, 12/23/2019, 083, 4906, 95908, 4 13 21 22 23 38 $7.30 M/0, 608626, 11 30 32 36 39 $110000.00, , ,1 6 16 21 46 +130
TUE - MID, 12/24/2019, 821, 5564, 42999, , , , , ,
TUE - EVE, 12/24/2019, 176, 2343, 31881, , , 1 14 30 34 36 $120000.00, 27 37 48 63 66 +11 x2 $45.00 M/0, ,
WED - MID, 12/25/2019, 720, 5628, 81147, , , , , ,
WED - EVE, 12/25/2019, 813, 2862, 05938, 21 27 37 39 42 47 $7.40 M/0, 802726, 1 2 15 38 39 $130000.00, , 2 4 16 30 46 +20 x2 $183.00 M/0,
THU - MID, 12/26/2019, 130, 3712, 84796, , , , , ,
THU - EVE, 12/26/2019, 658, 9364, 44118, , , 17 24 31 33 36 $140000.00, , ,16 25 29 30 35 +170
FRI - MID, 12/27/2019, 867, 4949, 27128, , , , , ,
FRI - EVE, 12/27/2019, 076, 0881, 21950, , , 4 17 18 30 31 $172000.00, 17 34 40 63 64 +24 x4 $50.00 M/0, ,
SAT - MID, 12/28/2019, 785, 6490, 10359, , , , , ,
SAT - EVE, 12/28/2019, 111, 1776, 69557, 1 9 12 17 19 27 $7.50 M/0, 618357, 11 16 18 27 28 $214000.00, , 20 23 39 59 60 +18 x2 $200.00 M/0,
SUN - MID, 12/29/2019, 172, 9522, 53461, , , , , ,
SUN - EVE, 12/29/2019, 219, 4498, 98235, , , 10 14 19 36 37 $260000.00, , ,
MON - MID, 12/30/2019, 354, 5378, 24254, , , , , ,
MON - EVE, 12/30/2019, 655, 4842, 56307, 1 8 15 18 40 42 $7.60 M/0, 680546, 7 11 26 29 36 $306000.00, , ,4 15 34 40 47 +160
TUE - MID, 12/31/2019, 699, 7952, 47896, , , , , ,
TUE - EVE, 12/31/2019, 257, 1734, 88768, , , 7 8 18 23 37 $355000.00, 30 44 49 53 56 +11 x3 $55.00 M/0, ,
